date,ACWI,AGG,DBC,HYG,BIL,BTC,ETH,SPY,EEM,EFA,EWJ,EWU,EWL,EPP,XLK,SOXX,XLE,XLB,XLI,XLY,XLP,XLV,XLU,VNQ,XHB,SHY,IEF,TLT,TIP,LQD,EMB,UUP,FXA,FXC,FXF,FXY,FXE,GLD,USO,CPER,CORN,WEAT,BAL,JO,IWM,MTUM,QUAL,VLUE,USMV,SPHB,VT,BIV,DIA,FBTC,GDX,IBIT,IWF,QQQ,SMH,SPLV,XLC
2023-11-30,93.28679656982422,86.95564270019531,20.930618286132812,64.69921875,81.62586212158203,37712.74609375,2052.55615234375,441.24603271484375,36.83419418334961,65.91407775878906,57.39231872558594,28.840730667114254,42.9112548828125,36.442230224609375,90.9573211669922,168.4327392578125,38.69887924194336,39.084041595458984,102.9406280517578,82.49767303466797,65.57111358642578,125.38624572753906,28.905603408813477,73.28020477294922,81.29713439941406,73.80889892578125,84.6626968383789,81.8096923828125,96.29681396484376,94.40826416015624,74.67627716064453,25.473182678222656,63.240577697753906,70.06666564941406,101.58831787109376,62.619998931884766,96.8604965209961,188.75,70.13999938964844,23.799999237060547,21.950000762939453,28.75,,,174.23001098632812,146.9114532470703,137.18701171875,88.63299560546875,73.00662231445312,71.70380401611328,93.49243927001952,66.72307586669922,345.0738525390625,,30.236862182617188,,71.79637908935547,382.71044921875,158.3219451904297,58.08799362182617,67.6200180053711
2023-12-31,97.77652740478516,90.17092895507812,20.24173164367676,66.76475524902344,81.97481536865234,42265.1875,2281.47119140625,461.3913269042969,38.147457122802734,69.44112396240234,59.61973190307617,30.10081672668457,45.60383605957031,39.643096923828125,94.76177215576172,189.2834014892578,38.72874450683594,40.851951599121094,110.21392822265624,87.55654907226562,67.34915161132812,130.81063842773438,29.44290351867676,80.2017822265625,93.94035339355467,74.62334442138672,87.85639190673828,88.91548919677734,98.64241790771484,99.01091766357422,78.07281494140625,25.064239501953125,65.27960205078125,71.86821746826172,105.74600219726562,65.80999755859375,98.4162139892578,191.1699981689453,66.6500015258789,24.13999938964844,21.56999969482422,29.850000381469727,,,195.357421875,153.89857482910156,143.61976623535156,95.3474578857422,75.02677154541016,80.88360595703125,98.31433868408205,69.16875457763672,362.0522766113281,,30.429168701171875,,74.98400115966797,404.09228515625,173.55831909179688,59.44364929199219,70.5938949584961
2024-01-31,98.0455551147461,90.03468322753906,20.50806999206543,66.8424301147461,82.32464599609375,42582.60546875,2282.54443359375,468.7396545410156,36.42081069946289,69.12779998779297,61.54384231567383,29.53614044189453,44.88581466674805,37.90796661376953,97.3218231201172,192.55255126953125,38.53011703491211,39.261619567871094,109.15038299560548,83.693115234375,68.18132781982422,134.64727783203125,28.568866729736328,76.14448547363281,92.1137924194336,74.8598403930664,87.92018127441406,86.91921997070312,98.97277069091795,98.57254028320312,77.12606048583984,25.7489013671875,62.974586486816406,70.97144317626953,103.09659576416016,63.029998779296875,96.52400207519533,188.4499969482422,70.91999816894531,24.190000534057617,20.530000686645508,28.399999618530273,,,187.73622131347656,162.49156188964844,146.8993377685547,94.53687286376952,76.6517333984375,78.90078735351562,98.31433868408205,69.19595336914062,366.5836181640625,37.2400016784668,27.416671752929688,24.299999237060547,76.81177520751953,411.443603515625,184.47579956054688,60.002838134765625,73.72234344482422
2024-02-29,102.4650421142578,88.70703125,20.195810317993164,67.04529571533203,82.69044494628906,61198.3828125,3341.919677734375,493.20172119140625,37.93873977661133,71.19213104248047,64.2487564086914,29.82758522033691,44.233924865722656,38.528961181640625,101.90040588378906,214.2506561279297,39.791202545166016,41.816650390625,116.9917221069336,90.29866027832033,69.61188507080078,138.9059295654297,28.87105941772461,77.65123748779297,101.21714782714844,74.56970977783203,86.08912658691406,84.96163177490234,97.93580627441406,96.6680908203125,77.7308120727539,25.98945999145508,62.44626235961914,70.48114013671875,100.596923828125,61.779998779296875,96.69636535644533,189.30999755859375,73.36000061035156,23.88999938964844,19.559999465942383,26.950000762939453,,,198.29689025878903,178.73583984375,156.4453582763672,96.9215087890625,78.25747680664062,82.77809143066406,102.72932434082033,68.08421325683594,375.4227600097656,54.33000183105469,25.86626434326172,35.41999816894531,81.90191650390625,433.1816101074219,210.3601837158203,60.9662971496582,77.10337829589844
2024-03-31,105.8084945678711,89.50763702392578,21.095849990844727,67.7759780883789,83.02960205078125,71333.6484375,3647.8564453125,509.330322265625,38.97283172607422,73.59746551513672,66.32159423828125,31.157306671142575,44.97084426879883,39.09516525268555,102.70481872558594,222.91232299804688,43.96385955810547,44.521507263183594,122.16381072998048,90.24018096923828,71.92341613769531,142.20877075195312,30.773662567138672,79.16622161865234,109.75927734375,74.82588958740234,86.7203369140625,85.62675476074219,98.56900024414062,98.15774536132812,79.28343963623047,26.24852180480957,62.66851806640625,70.81092071533203,98.66600036621094,61.22999954223633,96.73031616210938,205.72000122070312,78.7300033569336,25.1200008392334,20.18000030517578,27.049999237060547,,,205.21142578125,183.93731689453125,160.78355407714844,102.75210571289062,80.71281433105469,86.40062713623047,106.00546264648438,68.67716979980469,383.85986328125,62.060001373291016,31.02774429321289,40.470001220703125,83.4730224609375,438.7045593261719,223.30238342285156,62.84889602661133,79.55270385742188
2024-04-30,102.05191802978516,87.2894058227539,21.43566131591797,66.86014556884766,83.38843536376953,60636.85546875,3012.286865234375,488.7943420410156,38.8874397277832,71.21055603027344,62.52913284301758,31.603580474853516,42.85456848144531,38.06321334838867,96.78721618652344,211.14111328125,43.54941177368164,42.47970962524414,117.85760498046876,86.18184661865234,71.11338806152344,135.08534240722656,31.284605026245117,72.87723541259766,100.92659759521484,74.49542999267578,84.00617218017578,80.09915924072266,96.90238189697266,94.97442626953124,77.3711166381836,26.81290626525879,62.39154815673828,69.7587661743164,96.77999877929688,58.70000076293945,95.8817138671875,211.8699951171875,78.37999725341797,28.309999465942383,19.950000762939453,28.450000762939453,,,191.1598663330078,173.88385009765625,153.55392456054688,95.76978302001952,77.6902084350586,80.72856903076172,102.20652770996094,66.94482421875,365.1072082519531,51.68000030517578,32.50946044921875,33.56999969482422,79.95381164550781,419.5165710449219,212.484130859375,60.88447952270508,75.85076141357422
2024-05-31,106.72120666503906,88.74674224853516,21.371374130249023,67.95260620117188,83.7697982788086,67491.4140625,3760.026611328125,513.5173950195312,39.64640808105469,74.81395721435547,64.10933685302734,33.079017639160156,46.444679260253906,40.05405044555664,103.63684844970705,230.8945770263672,43.400394439697266,43.869667053222656,119.7876434326172,86.3536148071289,72.84648132324219,138.32940673828125,34.0877571105957,76.20024108886719,103.5724639892578,75.03142547607422,85.5184097290039,82.41162109375,98.62438201904295,97.076904296875,79.38674926757812,26.52608871459961,64.1343002319336,70.61356353759766,98.52999877929688,58.84000015258789,97.67273712158205,215.3000030517578,74.81999969482422,28.420000076293945,19.899999618530273,31.600000381469727,,,200.79100036621097,183.2009735107422,162.14340209960938,98.76763153076172,79.9595947265625,81.91024017333984,106.9072265625,68.18946838378906,374.7410583496094,59.11000061035156,34.63881301879883,38.54999923706055,84.77073669433594,445.32452392578125,238.67617797851562,62.46030807495117,81.11140441894531
2024-06-30,108.89598083496094,89.53260803222656,21.334636688232425,68.27835845947266,84.1042709350586,62678.29296875,3432.88916015625,531.6343994140625,40.68436050415039,73.44729614257812,63.89984130859375,32.381526947021484,46.49455261230469,39.90530776977539,111.7572021484375,243.6568298339844,42.78663635253906,42.52797317504883,118.60311126708984,89.70155334472656,72.67521667480469,140.85252380371094,32.198394775390625,77.62945556640625,99.56394958496094,75.43980407714844,86.5591812133789,83.90914154052734,99.3754425048828,97.65579223632812,79.20148468017578,26.951688766479492,64.39348602294922,70.42254638671875,98.98999786376952,57.529998779296875,96.5690460205078,215.0099945068359,79.58999633789062,27.209999084472656,18.309999465942383,26.549999237060547,,,198.53335571289065,191.5184631347656,167.39651489257812,98.7136688232422,81.3739013671875,83.3355941772461,108.6028060913086,68.85882568359375,379.06732177734375,52.459999084472656,33.29447555541992,34.13999938964844,90.37903594970703,474.13751220703125,258.7445068359375,62.286808013916016,83.67012786865234
2024-07-31,110.5720443725586,91.69855499267578,20.737672805786133,69.88442993164062,84.48343658447266,64619.25,3231.295654296875,538.072021484375,41.02825546264648,75.35075378417969,66.45621490478516,33.66267395019531,48.625919342041016,40.67557907104492,108.08680725097656,232.54244995117188,43.75361633300781,44.37240982055664,124.43254089355467,92.20474243164062,73.88046264648438,144.60215759277344,34.39567184448242,83.79271697998047,116.41732025146484,76.32974243164062,89.06697082519531,86.95499420166016,101.0920639038086,100.23204803466795,81.31502532958984,26.609357833862305,63.197418212890625,69.9668960571289,101.26000213623048,61.68000030517578,97.7803192138672,226.5500030517578,77.73999786376953,26.219999313354492,17.65999984741211,24.700000762939453,,,219.05308532714844,187.68556213378903,168.3964080810547,102.65419006347656,84.3590316772461,85.79273223876953,110.75306701660156,70.66111755371094,396.0807800292969,57.060001373291016,37.21955108642578,37.18000030517578,88.81201934814453,466.1809997558594,245.13735961914062,64.99473571777344,83.79711151123047
2024-08-31,113.33321380615234,93.03865814208984,20.306018829345703,70.96580505371094,84.87348175048828,58969.8984375,2513.393798828125,550.644287109375,41.42945861816406,77.80742645263672,67.39260864257812,34.841705322265625,50.96944808959961,42.31818771362305,108.84260559082033,228.3535614013672,42.84765625,45.40298843383789,127.93605041503906,92.02278137207033,78.30284881591797,151.9177703857422,36.049537658691406,88.16724395751953,115.62930297851562,77.01058197021484,90.265625,88.79081726074219,101.89981842041016,102.10689544677734,83.15786743164062,26.1560001373291,65.5467529296875,71.77104187011719,104.5999984741211,63.279998779296875,100.08284759521484,231.2899932861328,74.33999633789062,26.309999465942383,17.700000762939453,24.850000381469727,,,215.354248046875,193.9754638671875,174.2782440185547,103.07401275634766,88.50719451904297,84.6282958984375,113.33724975585938,71.7177734375,403.8917236328125,51.22999954223633,37.89662551879883,33.369998931884766,90.61458587646484,471.3270568847656,241.6338348388672,68.39134216308594,85.29155731201172
