date,ACWI,AGG,DBC,HYG,BIL,BTC,ETH,SPY,EEM,EFA,EWJ,EWU,EWL,EPP,XLK,SOXX,XLE,XLB,XLI,XLY,XLP,XLV,XLU,VNQ,XHB,SHY,IEF,TLT,TIP,LQD,EMB,UUP,FXA,FXC,FXF,FXY,FXE,GLD,USO,CPER,CORN,WEAT,BAL,JO,IWM,MTUM,QUAL,VLUE,USMV,SPHB
2008-11-30,21.885509490966797,59.68613052368164,18.518945693969727,22.97933006286621,74.12997436523438,,,65.3519287109375,15.820557594299316,24.759286880493164,25.255001068115234,12.68753719329834,11.614435195922852,12.08204460144043,6.011646270751953,7.484586715698242,14.395386695861816,7.910600662231445,16.442121505737305,8.191834449768066,14.979896545410156,18.401927947998047,8.134866714477539,15.572715759277344,10.084070205688477,65.32505798339844,62.71318817138672,63.22249984741211,59.682838439941406,46.64377975463867,34.734954833984375,22.03178596496582,50.94794464111328,74.95420837402344,82.41691589355469,104.31999969482422,120.23152160644531,80.30999755859375,336.7200012207031,,,,,,37.226871490478516,,,,,
2008-12-31,23.081592559814453,63.66266632080078,17.914823532104492,26.83207130432129,74.15255737304688,,,65.99214935302734,17.45538330078125,26.95503044128418,28.169652938842773,12.792269706726074,12.97392749786377,13.221198081970215,6.107218265533447,7.9117751121521,13.74771785736084,7.865049839019775,16.824569702148438,8.689144134521484,14.98228645324707,19.725032806396484,7.939554691314697,18.17506217956543,10.261853218078613,65.6928939819336,65.94676971435547,71.85383605957031,63.564292907714844,53.0872688293457,40.88435745239258,20.626039505004883,55.485382080078125,76.57300567626953,93.99087524414062,110.08999633789062,132.33448791503906,86.5199966430664,264.79998779296875,,,,,,39.015892028808594,,,,,
2009-01-31,20.45448112487793,62.39794921875,17.1201114654541,26.560251235961914,74.29826354980469,,,60.57322692871094,15.833577156066895,23.25366973876953,24.78812026977539,11.591361999511719,11.077523231506348,11.234253883361816,5.817908763885498,7.705406188964844,13.503093719482422,7.283994674682617,14.805919647216797,7.766653060913086,13.902704238891602,19.487285614013672,7.925876140594482,14.988813400268555,8.805665016174316,65.40577697753906,63.383338928222656,62.46198654174805,63.53865432739258,52.13152313232422,38.03755569458008,21.678646087646484,49.75616455078125,75.87359619140625,86.14496612548828,110.9000015258789,121.4909439086914,91.30999755859375,233.75999450683594,,,,,,35.244258880615234,,,,,
2009-02-28,18.468124389648438,61.73940658569336,16.156312942504883,23.979721069335938,74.29505920410156,,,54.06471633911133,14.840920448303223,20.838172912597656,21.671220779418945,10.463557243347168,9.82491683959961,10.69737720489502,5.595970153808594,7.5799102783203125,11.836792945861816,6.6994757652282715,12.284383773803711,7.061694145202637,12.779189109802246,17.072742462158203,6.933090686798096,11.912269592285156,7.974780082702637,65.31095886230469,62.91751480102539,61.50508117675781,62.14242172241211,49.418678283691406,35.90517807006836,22.12140655517578,50.13330078125,73.1784896850586,85.32540130615234,102.0199966430664,120.258056640625,92.62999725341797,216.39999389648438,,,,,,31.020963668823242,,,,,
2009-03-31,20.16969871520996,62.4204216003418,16.90875244140625,24.43710708618164,74.2901840209961,,,58.56888961791992,17.343534469604492,22.58670997619629,23.229665756225586,10.943918228149414,10.657651901245117,12.358182907104492,6.221655368804932,8.684263229370117,12.282350540161133,7.728486061096191,13.367530822753906,7.958360195159912,13.322099685668945,18.098094940185547,7.064981460571289,12.346049308776855,9.138965606689453,65.63706970214844,65.00240325927734,63.994407653808594,65.81253051757812,49.651832580566406,37.73942184448242,21.41967010498047,54.620975494384766,73.82415771484375,87.6741714477539,100.5199966430664,126.07352447509766,90.27999877929688,232.39999389648438,,,,,,33.4274787902832,,,,,
2009-04-30,22.746980667114258,62.74199676513672,16.891841888427734,27.8206787109375,74.33553314208984,,,64.38746643066406,20.041885375976562,25.1884708404541,25.02334976196289,12.249248504638672,11.350436210632324,13.933691024780273,6.870906352996826,9.763524055480957,13.24272632598877,8.93247127532959,15.782821655273438,9.432579040527344,13.890348434448242,18.075666427612305,7.147937774658203,16.13426971435547,11.668957710266113,65.52870178222656,63.217933654785156,59.545494079589844,64.63106536865234,51.03050231933594,40.65571594238281,21.169050216674805,57.20149230957031,77.95497131347656,87.43429565429688,100.88999938964844,125.60372161865234,87.2699966430664,229.0399932861328,,,,,,38.570762634277344,,,,,
2009-05-31,25.132028579711914,63.187313079833984,19.639514923095703,28.615081787109375,74.3436279296875,,,68.15113830566406,23.236560821533203,28.511281967163086,27.55215072631836,14.337785720825195,12.687015533447266,16.09122085571289,7.030231952667236,10.156743049621582,14.94941234588623,9.454428672790527,16.312301635742188,9.363728523254395,14.597491264343262,19.309114456176758,7.4023332595825195,16.556312561035156,10.395354270935059,65.56538391113281,61.90469741821289,57.34532165527344,65.92152404785156,52.21282958984375,41.83464431762695,19.82405662536621,63.1114616394043,85.1838607788086,93.41116333007812,104.38999938964844,134.2150115966797,96.19999694824219,291.20001220703125,,,,,,39.88241958618164,,,,,
2009-06-30,24.75058937072754,63.453163146972656,19.12380027770996,29.574180603027344,74.33393096923828,,,68.1064682006836,22.7138614654541,28.110719680786133,27.878955841064453,14.045267105102539,12.58128547668457,16.22150230407715,7.286111354827881,10.258938789367676,13.970393180847168,9.02546215057373,16.034305572509766,9.387456893920898,14.626519203186035,19.766775131225586,7.799959659576416,16.026994705200195,10.14688491821289,65.50361633300781,61.55980682373047,57.776023864746094,66.05216979980469,53.72251510620117,42.23598861694336,19.966073989868164,63.6220817565918,79.87147521972656,91.76202392578125,103.2699966430664,133.22950744628906,91.18000030517578,303.44000244140625,,,,,,40.60581588745117,,,,,
2009-07-31,27.082841873168945,64.2584228515625,19.4788818359375,31.62042808532715,74.28694152832031,,,73.18765258789062,25.21569061279297,30.93345832824707,29.179773330688477,15.23608684539795,13.902645111083984,18.280561447143555,7.882282733917236,11.845627784729004,14.717612266540527,10.186881065368652,17.43621253967285,10.278210639953613,15.59992504119873,20.938798904418945,8.093609809875488,17.753223419189453,12.340339660644531,65.57573699951172,62.07176208496094,58.10881042480469,66.11022186279297,56.211326599121094,43.55034255981445,19.481542587280273,66.16548156738281,86.24444580078125,93.25125122070312,105.05999755859375,135.26318359375,93.3499984741211,294.4800109863281,,,,,,44.32981872558594,,,,,
2009-08-31,27.886571884155273,65.0425033569336,18.692625045776367,31.08386993408203,74.33879089355469,,,75.89115905761719,24.884469985961914,32.32640838623047,30.214515686035156,15.89528751373291,14.762237548828125,18.925939559936523,8.010322570800781,12.15625286102295,14.877519607543945,10.42825984954834,18.26858901977539,10.6402006149292,15.790782928466797,21.502281188964844,8.174717903137207,20.296035766601562,13.393889427185059,65.843994140625,62.545711517333984,59.40520095825195,66.66639709472656,56.94767379760742,44.61113357543945,19.431415557861328,66.9656753540039,84.82098388671875,94.10079956054688,106.80000305175781,136.04164123535156,93.4000015258789,288.3999938964844,,,,,,45.6301155090332,,,,,
2009-09-30,29.24286460876465,65.81534576416016,18.650352478027344,32.88642883300781,74.35823822021484,,,78.58202362060547,27.421539306640625,33.553688049316406,29.38672637939453,16.49069595336914,15.430015563964844,20.759628295898438,8.381388664245605,12.53403377532959,15.74672794342041,10.868508338928223,19.334348678588867,11.209331512451172,16.31361198425293,21.634553909301758,8.287357330322266,21.634113311767578,13.005146980285645,65.99959564208984,63.24888229370117,60.86542510986328,68.01508331298828,57.949344635009766,46.93656921386719,19.038780212402344,70.00485229492188,86.67244720458984,96.12975311279297,110.68000030517578,138.83302307128906,98.8499984741211,289.5199890136719,,,,,,48.168338775634766,,,,,
2009-10-31,28.4534912109375,65.96131896972656,19.94387435913086,32.707862854003906,74.36145782470703,,,77.07128143310547,26.477188110351562,32.70686721801758,28.233713150024414,16.469430923461914,15.188474655151367,20.278156280517578,8.276973724365234,11.36150074005127,16.1351375579834,10.306464195251465,18.563621520996094,10.94409465789795,16.550695419311523,21.181791305541992,8.021759986877441,20.66853904724121,11.932196617126465,66.08929443359375,63.16167449951172,59.27311325073242,68.7935562133789,57.66123580932617,46.686702728271484,18.963594436645508,71.56720733642578,85.78854370117188,97.05926513671875,110.31999969482422,139.5830078125,102.52999877929688,314.55999755859375,,,,,,45.04188919067383,,,,,
2009-11-30,29.98918342590332,66.80978393554688,20.848491668701172,33.25884246826172,74.33070373535156,,,81.81941986083984,28.556182861328125,33.9893684387207,28.263286590576172,17.298751831054688,15.692864418029785,21.435733795166016,8.734794616699219,12.133861541748047,16.593629837036133,11.416498184204102,20.193164825439453,11.678597450256348,17.15941047668457,23.151309967041016,8.408859252929688,22.025564193725586,12.399447441101074,66.4833984375,64.43573760986328,59.9920654296875,70.71929931640625,58.78709030151367,47.058067321777344,18.520832061767578,72.95442199707031,87.86329650878906,99.1181869506836,114.8499984741211,142.33627319335938,115.63999938964844,313.20001220703125,,,,,,46.44919204711914,,,,,
2009-12-31,30.55119514465332,65.55299377441406,20.814672470092773,34.48430633544922,74.35340881347656,,,83.38219451904297,29.491626739501953,34.23055648803711,29.055278778076172,17.425811767578125,15.843306541442871,21.61872100830078,9.24174690246582,13.841103553771973,16.7397403717041,11.652698516845703,20.531227111816406,12.214251518249512,17.12140655517578,23.575117111206055,8.868941307067871,23.652538299560547,13.09894847869873,65.92454528808594,61.598785400390625,56.185184478759766,69.24186706542969,57.57179260253906,47.16971206665039,19.281044006347656,71.75932312011719,88.24474334716797,96.06977081298828,106.61000061035156,135.68089294433594,107.30999755859375,314.239990234375,,,,,,50.13016891479492,,,,,
2010-01-31,28.932958602905273,66.48046875,19.182979583740234,33.85226821899414,74.35340881347656,,,80.3519287109375,27.203359603881836,32.49674987792969,29.35359764099121,16.597553253173828,15.152921676635742,19.951732635498047,8.447758674621582,12.083905220031738,16.002729415893555,10.646025657653809,20.22832489013672,11.86140251159668,16.94676971435547,23.734455108642578,8.44293212890625,22.346736907958984,13.09894847869873,66.44895935058594,63.058799743652344,57.69778823852539,70.30143737792969,58.290367126464844,46.91481399536133,19.590145111083984,70.84964752197266,86.70035552978516,93.76097869873047,109.95999908447266,131.38955688476562,105.95999908447266,285.1199951171875,,,,,,48.25951385498047,,,,,
2010-02-28,29.56147003173828,66.61235809326172,19.977689743041992,34.486454010009766,74.33721160888672,,,82.85845947265625,27.686601638793945,32.58343505859375,29.651901245117188,16.45771598815918,15.579964637756348,20.949840545654297,8.741976737976074,13.048255920410156,16.484277725219727,11.1264009475708,21.306968688964844,12.521965980529785,17.483623504638672,23.82551383972168,8.331428527832031,23.59439468383789,13.792476654052734,66.55558013916016,63.26806640625,57.500213623046875,69.38536071777344,58.585750579833984,47.538291931152344,19.748868942260742,71.92091369628906,88.10518646240234,92.56160736083984,111.6500015258789,128.97805786132812,109.43000030517578,310.55999755859375,,,,,,50.41919708251953,,,,,
2010-03-31,31.43254280090332,66.60791015625,19.884693145751953,35.222232818603516,74.33721160888672,,,87.90286254882812,29.93222999572754,34.66402053833008,31.143434524536133,17.501108169555664,16.4411678314209,22.449607849121094,9.339909553527832,13.894529342651367,16.948625564575195,12.007187843322754,23.159164428710938,13.499541282653809,18.142309188842773,24.461023330688477,8.55559253692627,25.997900009155273,14.607349395751953,66.37647247314453,62.59938049316406,56.31727981567383,69.38128662109375,58.9676513671875,48.77875518798828,19.882535934448242,73.8580093383789,91.24050903320312,94.3207015991211,106.05000305175781,127.91474151611328,108.94999694824219,322.32000732421875,,,,,,54.56903839111328,,,,,
2010-04-30,31.360315322875977,67.25616455078125,20.66249656677246,35.90006637573242,74.30477905273438,,,89.26273345947266,29.88248634338379,33.69184112548828,30.99428367614746,17.12462615966797,15.601316452026367,22.078590393066406,9.45716381072998,14.175671577453613,17.652847290039062,12.031968116760254,24.1451473236084,14.313460350036621,17.947439193725586,23.509380340576172,8.780587196350098,27.856794357299805,16.587425231933594,66.57569122314453,63.63400650024414,58.18796157836914,71.12628173828125,60.092674255371094,49.02739715576172,20.016199111938477,74.67707824707031,91.17532348632812,92.35172271728516,105.55000305175781,126.0538330078125,115.36000061035156,330.6400146484375,,,,,,57.66773223876953,,,,,
2010-05-31,28.420042037963867,67.9841537475586,18.565811157226562,34.22156524658203,74.33721160888672,,,82.17039489746094,27.0754451751709,29.920785903930664,28.369171142578125,15.242209434509277,13.9358491897583,19.340320587158203,8.749595642089844,13.247878074645996,15.631510734558105,10.885053634643555,21.943387985229492,13.306329727172852,17.115999221801758,21.97913932800293,8.295981407165527,26.37074089050293,14.954729080200195,66.87718200683594,65.5005111694336,61.16041564941406,71.26265716552734,59.30645751953125,48.13541030883789,21.169050216674805,68.5549087524414,88.0028305053711,85.7052001953125,108.9800033569336,116.179931640625,118.87999725341797,272.32000732421875,,,,,,53.321510314941406,,,,,
2010-06-30,27.408811569213867,69.18661499023438,18.236087799072266,34.601829528808594,74.35340881347656,,,77.91883087158203,26.696758270263672,29.303834915161133,27.64226722717285,14.71145248413086,14.452679634094238,18.950775146484375,8.277413368225098,12.34379768371582,14.705262184143066,10.08694839477539,20.434728622436523,12.013063430786133,16.682722091674805,21.578182220458984,8.237740516662598,24.99622344970703,12.461112976074219,67.15745544433594,67.49710845947266,64.70642852783203,72.17467498779297,61.25086212158203,49.287925720214844,20.935136795043945,68.2684097290039,86.93292999267578,92.15181732177734,112.08999633789062,115.70521545410156,121.68000030517578,271.67999267578125,,25.940000534057617,,,,49.19261932373047,,,,,
2010-07-31,29.96744728088379,69.77796936035156,19.352066040039062,36.384918212890625,74.32095336914062,,,83.24071502685547,29.61538314819336,32.706138610839844,28.934246063232422,16.84593391418457,15.341963768005371,21.22020721435547,8.894155502319336,12.984854698181152,15.936614990234375,11.38115119934082,22.565370559692383,12.965700149536133,17.650978088378906,21.861295700073242,8.852800369262695,27.39422035217285,13.11375617980957,67.28768920898438,68.11116790771484,64.09403228759766,71.9993667602539,62.543663024902344,51.285545349121094,19.83241081237793,73.69166564941406,89.99380493164062,95.33016967773438,114.5999984741211,123.31001281738281,115.48999786376953,282.7200012207031,,27.690000534057617,,,,52.50373077392578,,,,,
2010-08-31,28.684476852416992,70.6758804321289,18.768712997436523,36.02489471435547,74.32095336914062,,,79.49653625488281,28.656816482543945,31.46492576599121,28.183090209960938,16.375253677368164,15.595012664794922,20.864946365356445,8.3950777053833,11.626497268676758,15.15518569946289,11.036266326904297,21.00090789794922,12.450203895568848,17.32386589050293,21.501659393310547,8.981058120727539,27.044748306274414,12.313179969787598,67.44844055175781,70.39694213867188,69.47212219238281,73.39767456054688,64.32952880859375,52.6129150390625,20.14986228942871,72.69364166259766,86.74687194824219,97.74890899658203,117.83000183105469,119.8636474609375,122.08000183105469,255.36000061035156,,29.469999313354492,,,,48.595436096191406,,,,,
2010-09-30,31.498262405395508,70.6810531616211,20.383499145507812,37.342647552490234,74.32095336914062,,,86.61579132080078,32.026092529296875,34.60260009765625,29.71543312072754,17.907691955566406,16.49875831604004,23.489635467529297,9.37425422668457,13.36044979095459,16.67003059387207,11.892125129699707,23.421649932861328,13.822408676147461,18.369857788085938,23.450422286987305,9.241044044494629,28.253833770751953,13.779960632324219,67.52848052978516,70.39483642578125,67.7212142944336,73.97420501708984,64.62322998046875,53.460121154785156,19.080551147460938,79.21006774902344,89.91011047363281,100.94723510742188,118.56999969482422,128.94012451171875,127.91000366210938,278.7200012207031,,32.56999969482422,,,,54.6432991027832,,,,,
2010-10-31,32.67918014526367,70.78863525390625,21.28812026977539,38.028690338134766,74.33721160888672,,,89.92469787597656,32.99181365966797,35.91941452026367,30.106037139892578,18.66297149658203,17.004854202270508,24.16834259033203,9.915857315063477,14.28389835357666,17.615638732910156,12.624950408935547,24.09554100036621,14.587789535522461,18.95627212524414,23.973432540893555,9.341168403625488,29.593814849853516,13.518314361572266,67.67665100097656,70.38980102539062,64.69453430175781,75.80443572998047,64.45341491699219,54.49929428100586,18.687911987304688,80.50750732421875,90.71302795410156,100.75732421875,122.93000030517578,131.67437744140625,132.6199951171875,281.3599853515625,,37.47999954223633,,,,56.90995788574219,,,,,
2010-11-30,31.964799880981445,70.19763946533203,21.195119857788086,37.543949127197266,74.33721160888672,,,89.92469787597656,32.03324890136719,34.1867561340332,30.857187271118164,17.68877410888672,16.419227600097656,23.590377807617188,9.752972602844238,14.981431007385254,18.64748191833496,12.766440391540527,24.417510986328125,14.956009864807129,18.659770965576172,23.28122901916504,9.05846118927002,29.0458927154541,13.64041805267334,67.53797149658203,69.75762939453125,63.601627349853516,74.52132415771484,63.41234588623047,52.08758544921875,19.631912231445312,79.03768157958984,90.13427734375,98.8183364868164,118.16000366210938,122.767333984375,135.4199981689453,288.32000732421875,,34.5099983215332,,,,58.893306732177734,,,,,
2010-12-31,34.45554733276367,69.72355651855469,23.29180335998535,38.592529296875,74.32095336914062,,,95.93638610839844,34.364559173583984,37.027015686035156,33.00466537475586,19.2049560546875,18.13272476196289,25.449146270751953,10.294808387756348,15.729805946350098,20.3851375579834,14.047908782958984,26.24314308166504,15.568570137023926,19.480728149414062,24.352916717529297,9.33975601196289,30.367691040039062,15.381576538085938,67.4273452758789,67.36426544189453,61.24895477294922,73.48725891113281,62.93540954589844,52.282066345214844,18.97194480895996,84.61345672607422,92.62718200683594,106.19448852539062,121.75,126.3658447265625,138.72000122070312,312.0,,39.0099983215332,,,,63.62442398071289,,,,,
2011-01-31,34.82357406616211,69.66415405273438,24.120332717895508,39.229393005371094,74.32095336914062,,,98.1717300415039,33.044517517089844,37.802921295166016,33.06516647338867,19.415029525756836,17.901369094848633,25.09162712097168,10.621761322021484,16.80010414123535,21.84868812561035,14.058876991271973,27.27421760559082,15.472855567932129,19.194923400878906,24.4920711517334,9.453001976013184,31.354896545410156,15.646926879882812,67.51568603515625,67.34990692138672,59.361793518066406,73.5009536743164,62.958614349365234,51.740074157714844,18.67955780029297,82.69390869140625,92.42156219482422,104.95512390136719,120.41999816894531,129.48965454101562,129.8699951171875,308.8800048828125,,41.0,,,,63.38859176635742,,,,,
2011-02-28,35.905609130859375,69.86650085449219,25.12640380859375,39.79249954223633,74.32095336914062,,,101.58193969726562,33.030094146728516,39.14485168457031,34.880271911621094,20.29953956604004,18.580982208251953,25.58457374572754,10.854708671569824,17.531526565551758,23.45859146118164,14.431929588317871,27.853694915771484,16.400901794433594,19.75322723388672,25.257442474365234,9.569230079650879,32.830238342285156,15.788453102111816,67.43367004394531,67.20956420898438,60.34138870239258,74.03075408935547,63.63862991333008,51.70821762084961,18.45400047302246,84.76751708984375,95.28726959228516,106.61426544189453,120.73999786376953,130.48660278320312,137.66000366210938,313.5199890136719,,43.709999084472656,,,,66.90160369873047,,,,,
2011-03-31,35.5964469909668,69.71068572998047,25.794301986694336,39.809383392333984,74.32095336914062,,,101.59413146972656,35.1075439453125,38.2099494934082,31.219810485839844,19.802000045776367,18.284563064575195,26.169614791870117,10.686357498168945,16.712278366088867,23.900190353393555,14.685073852539062,28.47495460510254,16.305538177490234,19.999330520629883,25.7142391204834,9.591361999511719,32.301448822021484,16.137126922607422,67.3460464477539,67.10570526123047,60.35905838012695,74.91187286376953,63.29462432861328,52.510929107666016,18.20338249206543,86.39111328125,95.4901123046875,107.8236312866211,118.76000213623047,134.02915954589844,139.86000061035156,340.79998779296875,,44.25,,,,68.58958435058594,,,,,
2011-04-30,37.311500549316406,70.80338287353516,26.969459533691406,40.44536209106445,74.32095336914062,,,104.53643798828125,36.066932678222656,40.35957717895508,31.85508918762207,21.12877082824707,20.135425567626953,27.388446807861328,10.965205192565918,17.190258026123047,24.118953704833984,14.996979713439941,29.2535343170166,16.93186378479004,21.06882095336914,27.368467330932617,9.979589462280273,34.15765380859375,16.88150405883789,67.70580291748047,68.34122467041016,61.77093505859375,76.69332885742188,64.87979125976562,53.40706253051758,17.50164222717285,91.86087799072266,97.8443374633789,114.49014282226562,121.69999694824219,140.08682250976562,152.3699951171875,361.20001220703125,,46.2400016784668,,,,70.39863586425781,,,,,
2011-05-31,36.58279800415039,71.68124389648438,25.574485778808594,40.49924087524414,74.33721160888672,,,103.36412048339844,35.00654983520508,39.46919631958008,31.06855010986328,20.63123321533203,20.504154205322266,26.581308364868164,10.850385665893555,16.839553833007812,23.108999252319336,14.586002349853516,28.444719314575195,16.885929107666016,21.596874237060547,28.044130325317383,10.193263053894043,34.627235412597656,16.748579025268555,67.95217895507812,70.05357360839844,63.885223388671875,76.89727783203125,65.70349884033203,54.1802864074707,17.827449798583984,89.7525405883789,95.58302307128906,116.01935577392578,121.05999755859375,136.17477416992188,149.63999938964844,324.0,,45.29999923706055,,,,69.13552856445312,,,,,20.58037567138672
