as_of,ticker,weight
2008-03-31,LQD,0.010990704458836757
2008-04-30,BIL,0.3682086521720568
2008-04-30,GLD,0.16665085500511476
2008-04-30,SHY,0.09372795818263269
2008-04-30,TIP,0.0884712716160982
2008-04-30,XLP,0.06156593601881061
2008-04-30,IEF,0.051402028488426024
2008-04-30,TLT,0.03432985729349566
2008-04-30,DBC,0.023800209779916672
2008-04-30,XLU,0.019680327845684516
2008-04-30,XLE,0.01890009401553179
2008-04-30,FXF,0.0171134957522772
2008-04-30,FXY,0.016090848419848314
2008-04-30,LQD,0.011584862693613978
2008-04-30,HYG,0.007468396556829689
2008-04-30,XLI,0.0070983310939368065
2008-04-30,XLB,0.006485212233608657
2008-04-30,EEM,0.005801404867427034
2008-04-30,XHB,0.0016202579646905982
2008-05-31,BIL,0.3434817009305125
2008-05-31,GLD,0.098277006614846
2008-05-31,TIP,0.08486277563972475
2008-05-31,SHY,0.07229022882821338
2008-05-31,DBC,0.06731159960429597
2008-05-31,XLE,0.05681616276008354
2008-05-31,IEF,0.056378283198087034
2008-05-31,XLP,0.047620901620092956
2008-05-31,IWM,0.02511282261310203
2008-05-31,XLI,0.02367551459722494
2008-05-31,XLB,0.022770670973720243
2008-05-31,HYG,0.02111129844012459
2008-05-31,EEM,0.019996257876814878
2008-05-31,XLU,0.016749439397553044
2008-05-31,QQQ,0.013234047945422727
2008-05-31,FXF,0.01198117212780331
2008-05-31,FXY,0.011439204766960314
2008-05-31,SMH,0.006890912065417623
2008-06-30,BIL,0.44953559989975955
2008-06-30,GLD,0.115041140048057
2008-06-30,TIP,0.09940003531068944
2008-06-30,DBC,0.07959993380132253
2008-06-30,SHY,0.07159775242309192
2008-06-30,XLE,0.06643873072930721
2008-06-30,IEF,0.03356478875539982
2008-06-30,XLB,0.025199795245751912
2008-06-30,TLT,0.021491299291456795
2008-06-30,XLU,0.02122225762201563
2008-06-30,FXF,0.008645024082046622
2008-06-30,FXY,0.008263642791101752
2008-07-31,BIL,0.5280527380344393
2008-07-31,TIP,0.1207086232578084
2008-07-31,GLD,0.09924883203988288
2008-07-31,SHY,0.09216460253413586
2008-07-31,IEF,0.06843349739010489
2008-07-31,TLT,0.046104625843708925
2008-07-31,DBC,0.03333811413989037
2008-07-31,FXF,0.011948966760029388
2008-08-31,BIL,0.49221919188450486
2008-08-31,TIP,0.10879924688684106
2008-08-31,IEF,0.10641789352675957
2008-08-31,SHY,0.09867170769850124
2008-08-31,TLT,0.06798096842950137
2008-08-31,XLP,0.0634493610408701
2008-08-31,UUP,0.02977720220670225
2008-08-31,DBC,0.022220873097758404
2008-08-31,IWM,0.008863926244963734
2008-08-31,XHB,0.0015996289835974458
2008-09-30,BIL,0.543275779906936
2008-09-30,IEF,0.15084549523434126
2008-09-30,SHY,0.10646953217851331
2008-09-30,TLT,0.10466656639033284
2008-09-30,XLP,0.07051266747411734
2008-09-30,UUP,0.02239178556809174
2008-09-30,XHB,0.0018381732476674692
2008-10-31,BIL,0.4742558431165368
2008-10-31,IEF,0.19921684654451216
2008-10-31,TLT,0.15447792183947312
2008-10-31,SHY,0.13029149119978006
2008-10-31,FXY,0.034379479813500764
2008-10-31,UUP,0.0073784174861969976
2008-11-30,BIL,0.4627731857645172
2008-11-30,IEF,0.1971744149658088
2008-11-30,TLT,0.1514556892210969
2008-11-30,SHY,0.1442693332464884
2008-11-30,FXY,0.041263649067679715
2008-11-30,UUP,0.003063727734408992
2008-12-31,BIL,0.3797219304029214
2008-12-31,IEF,0.19082509527981573
2008-12-31,TLT,0.15554408480525914
2008-12-31,SHY,0.14901650219253468
2008-12-31,GLD,0.04266012720248374
2008-12-31,FXY,0.04095745777804023
2008-12-31,FXF,0.035035184631164513
2008-12-31,LQD,0.003886435430467354
2008-12-31,UUP,0.0023531822773133365
2009-01-31,BIL,0.4639082902238737
2009-01-31,IEF,0.16636794045969472
2009-01-31,SHY,0.13835194087614575
2009-01-31,TLT,0.1319915286487116
2009-01-31,GLD,0.05443975983039778
2009-01-31,FXY,0.03787094421545801
2009-01-31,UUP,0.004011735134242228
2009-01-31,LQD,0.0030578606114762185
2009-02-28,BIL,0.46791657153865096
2009-02-28,IEF,0.15802696352787127
2009-02-28,SHY,0.14235541224613157
2009-02-28,TLT,0.12564265689703902
2009-02-28,GLD,0.0628375693195154
2009-02-28,FXY,0.03637783124048032
2009-02-28,UUP,0.006842995230311483
2009-03-31,BIL,0.463925636624282
2009-03-31,IEF,0.16040956978390283
2009-03-31,SHY,0.14076238315635614
2009-03-31,TLT,0.12443790710211905
2009-03-31,GLD,0.04644696017429338
2009-03-31,FXY,0.03178944001349065
2009-03-31,TIP,0.017499474966990815
2009-03-31,UUP,0.011614506986592514
2009-03-31,LQD,0.003114121191972666
2009-04-30,BIL,0.5372020471398058
2009-04-30,GLD,0.17356725108919432
2009-04-30,SHY,0.12939861140782735
2009-04-30,IEF,0.05378334465961022
2009-04-30,TIP,0.03802016469380781
2009-04-30,UUP,0.022568701967953433
2009-04-30,HYG,0.018687284963244247
2009-04-30,QQQ,0.015930203589943764
2009-04-30,LQD,0.005681665667020957
2009-04-30,EEM,0.005160724821592157
2009-05-31,BIL,0.5001350482248361
2009-05-31,GLD,0.13422076371459427
2009-05-31,SHY,0.10822878200127745
2009-05-31,TIP,0.08322162366504164
2009-05-31,XLE,0.054094488235126366
2009-05-31,XLB,0.019402827383009226
2009-05-31,SPY,0.018583364206497796
2009-05-31,EEM,0.0172925469882434
2009-05-31,HYG,0.016508896743633244
2009-05-31,QQQ,0.013888895965837167
2009-05-31,FXY,0.01071316183308853
2009-05-31,FXF,0.009234921114058095
2009-05-31,SMH,0.008339775422331372
2009-05-31,LQD,0.006134904502425434
2009-06-30,BIL,0.32803969332243804
2009-06-30,GLD,0.10252829767161338
2009-06-30,TIP,0.09164758307502482
2009-06-30,SHY,0.08501290416460178
2009-06-30,XLE,0.05998795442442683
2009-06-30,DBC,0.05831858567004886
2009-06-30,IWM,0.04044232250316338
2009-06-30,XLP,0.03918508456119682
2009-06-30,XLV,0.03003509445537904
2009-06-30,XLB,0.026932526583584623
2009-06-30,EEM,0.026540582833230738
2009-06-30,XLI,0.025365118795856095
2009-06-30,SPY,0.018870313631569526
2009-06-30,XLU,0.01726044306746258
2009-06-30,HYG,0.015951491466191358
2009-06-30,QQQ,0.01343611675087601
2009-06-30,SMH,0.007695271422440361
2009-06-30,LQD,0.006910856181096426
2009-06-30,FXF,0.005839759419799396
2009-07-31,BIL,0.3536811185609504
2009-07-31,TIP,0.0982827482972616
2009-07-31,GLD,0.08917430426656772
2009-07-31,SHY,0.06722333291375078
2009-07-31,XLE,0.05256204476538448
2009-07-31,DBC,0.04921538152859613
2009-07-31,IWM,0.0444697386938185
2009-07-31,XLP,0.03057541361422967
2009-07-31,XLI,0.02902194550817087
2009-07-31,EEM,0.02811882405549294
2009-07-31,XLB,0.027483286207466793
2009-07-31,XLV,0.02373843970336959
2009-07-31,SPY,0.02207566221493737
2009-07-31,HYG,0.019112604187819637
2009-07-31,QQQ,0.015825668595893187
2009-07-31,XLU,0.012659874102802785
2009-07-31,LQD,0.011118273225135807
2009-07-31,SMH,0.008868054338380454
2009-07-31,XHB,0.0060568575841461764
2009-07-31,FXY,0.005981501368250634
2009-07-31,FXF,0.004754926267574458
2009-08-31,BIL,0.3890160844839043
2009-08-31,TIP,0.09361366057923631
2009-08-31,GLD,0.07923695997624067
2009-08-31,XLE,0.04722252034534449
2009-08-31,SHY,0.04411935693798104
2009-08-31,IWM,0.04411110632916338
2009-08-31,DBC,0.04153405845167709
2009-08-31,EEM,0.030328822398927723
2009-08-31,SPY,0.02964411093545698
2009-08-31,XLB,0.029050839575100112
2009-08-31,XLI,0.02900747875414302
2009-08-31,HYG,0.027487443390674653
2009-08-31,QQQ,0.021886925141713358
2009-08-31,LQD,0.01983375117502171
2009-08-31,XLP,0.01967815572804549
2009-08-31,XLV,0.01522720140863327
2009-08-31,SMH,0.01445609653659516
2009-08-31,XHB,0.008522072119733833
2009-08-31,XLU,0.0075023608709555495
2009-08-31,FXY,0.004757168572394487
2009-08-31,FXF,0.0037638262890572964
2009-09-30,BIL,0.3478387000218392
2009-09-30,TIP,0.09892899348301552
2009-09-30,GLD,0.0808935759292327
2009-09-30,IEF,0.04855698561954933
2009-09-30,XLE,0.0471367490972003
2009-09-30,IWM,0.04485015150443798
2009-09-30,DBC,0.04089353095640749
2009-09-30,SHY,0.0347998230357238
2009-09-30,EEM,0.033369026017478
2009-09-30,XLB,0.03001906650442397
2009-09-30,SPY,0.02995665105681581
2009-09-30,XLI,0.02994744213511663
2009-09-30,HYG,0.026976393210706676
2009-09-30,QQQ,0.021108013348782345
2009-09-30,LQD,0.020985655472910956
2009-09-30,XLP,0.016119518330345937
2009-09-30,SMH,0.013664663148561339
2009-09-30,XLV,0.01246452999041184
2009-09-30,XHB,0.008026350943287661
2009-09-30,XLU,0.006418652998008647
2009-09-30,FXY,0.003795756369121016
2009-09-30,FXF,0.0032497708266226136
2009-10-31,BIL,0.35033012181176904
2009-10-31,TIP,0.10537867547085689
2009-10-31,GLD,0.09543720924051972
2009-10-31,XLE,0.04923692614886975
2009-10-31,DBC,0.04198118137991342
2009-10-31,IWM,0.04128632721247561
2009-10-31,EEM,0.03858066109551922
2009-10-31,SHY,0.038446116328727874
2009-10-31,XLB,0.03420229177297838
2009-10-31,XLI,0.030282725760291857
2009-10-31,IEF,0.028619213936014524
2009-10-31,HYG,0.0223997008186195
2009-10-31,SPY,0.022151466692472314
2009-10-31,QQQ,0.019273057812995417
2009-10-31,XLP,0.018162285796082214
2009-10-31,LQD,0.017136068972074005
2009-10-31,XLV,0.015061102149885429
2009-10-31,SMH,0.010995212617414287
2009-10-31,XLU,0.00843029562176253
2009-10-31,XHB,0.005465120190328284
2009-10-31,FXY,0.0038595471577715958
2009-10-31,FXF,0.0032846920126579533
2009-11-30,BIL,0.39777604000384115
2009-11-30,TIP,0.10286251266212718
2009-11-30,GLD,0.08906230388202392
2009-11-30,XLE,0.05820107217122701
2009-11-30,DBC,0.040875985409208955
2009-11-30,IWM,0.0392491750171074
2009-11-30,EEM,0.03870229580657969
2009-11-30,XLB,0.03733243823008728
2009-11-30,XLI,0.03007579224792285
2009-11-30,SHY,0.027124282353166093
2009-11-30,SPY,0.018835131176117903
2009-11-30,IEF,0.01751947886322242
2009-11-30,XLP,0.017235864360297008
2009-11-30,HYG,0.01677248573244771
2009-11-30,QQQ,0.014648438793991985
2009-11-30,LQD,0.012141939826343439
2009-11-30,XLV,0.01196431919462859
2009-11-30,SMH,0.009069844623108152
2009-11-30,XLU,0.007480208453502634
2009-11-30,TLT,0.004367040976119722
2009-11-30,XHB,0.004207276697852655
2009-11-30,FXF,0.002268298425302494
2009-11-30,FXY,0.0022277750937736702
2009-12-31,BIL,0.4496893004343468
2009-12-31,TIP,0.09910881027997408
2009-12-31,GLD,0.07414105881698543
2009-12-31,XLE,0.05654648901199918
2009-12-31,DBC,0.047349246260739206
2009-12-31,IWM,0.04597320255439537
2009-12-31,XLB,0.04176763772274509
2009-12-31,EEM,0.04173063792317893
2009-12-31,XLI,0.037189142352696006
2009-12-31,SHY,0.018961376427555892
2009-12-31,SPY,0.01439698165726743
2009-12-31,HYG,0.012059105369173274
2009-12-31,XLP,0.01134137836248297
2009-12-31,QQQ,0.01111421249455946
2009-12-31,XLV,0.010203702877987334
2009-12-31,LQD,0.009133625219667634
2009-12-31,SMH,0.007089765482595991
2009-12-31,XLU,0.006087282648024554
2009-12-31,XHB,0.0038924156931005116
2009-12-31,FXF,0.0011528811514923706
2009-12-31,FXY,0.0010717472590323605
2010-01-31,BIL,0.43096958151088993
2010-01-31,TIP,0.09841635072455633
2010-01-31,GLD,0.07372799499539295
2010-01-31,XLE,0.06780872645870005
2010-01-31,IWM,0.05522427057991529
2010-01-31,XLB,0.04650940846231677
2010-01-31,EEM,0.045681840754888424
2010-01-31,XLI,0.042689728790809775
2010-01-31,SHY,0.02098726012163794
2010-01-31,SPY,0.017262295095961527
2010-01-31,HYG,0.013918277066294959
2010-01-31,QQQ,0.013005773870173003
2010-01-31,XLP,0.012555251213535608
2010-01-31,IEF,0.012493732703137094
2010-01-31,XLV,0.009976383355716618
2010-01-31,UUP,0.009250585994972077
2010-01-31,SMH,0.008255033955046662
2010-01-31,LQD,0.008184705051100773
2010-01-31,XLU,0.006978640512366471
2010-01-31,XHB,0.004964527718339114
2010-01-31,FXY,0.001139631064248545
2010-02-28,BIL,0.4122387212335276
2010-02-28,TIP,0.08650902147402664
2010-02-28,GLD,0.06925204935335567
2010-02-28,XLE,0.05685261199438433
2010-02-28,DBC,0.04895586094194905
2010-02-28,IWM,0.04671360970961926
2010-02-28,EEM,0.0370756045531558
2010-02-28,XLB,0.036976792329419535
2010-02-28,XLI,0.03663494574820315
2010-02-28,SHY,0.028917299494814516
2010-02-28,XLP,0.018857138405345975
2010-02-28,SPY,0.018345539445716503
2010-02-28,IEF,0.0158422619217548
2010-02-28,XLV,0.014277095271178233
2010-02-28,QQQ,0.013823610120478632
2010-02-28,HYG,0.013711037854437133
2010-02-28,UUP,0.011412828069076357
2010-02-28,LQD,0.008988509643567889
2010-02-28,XLU,0.008470636780843265
2010-02-28,SMH,0.00844814573592367
2010-02-28,XHB,0.005795222246338301
2010-02-28,FXY,0.0019014576728837967
2010-03-31,BIL,0.4005013454887127
2010-03-31,TIP,0.07067671005216795
2010-03-31,GLD,0.05518512007475068
2010-03-31,XLE,0.050969393551709145
2010-03-31,IWM,0.04533121518249293
2010-03-31,DBC,0.04461136503111899
2010-03-31,IEF,0.03459009092978001
2010-03-31,SHY,0.03411020276278662
2010-03-31,XLI,0.03354184488737977
2010-03-31,XLB,0.031530092248430786
2010-03-31,EEM,0.03113188252754613
2010-03-31,SPY,0.02882437358741207
2010-03-31,XLP,0.022067681704486485
2010-03-31,HYG,0.021697886102570764
2010-03-31,QQQ,0.020956019872787304
2010-03-31,XLV,0.018543501110623393
2010-03-31,LQD,0.013230148815942321
2010-03-31,SMH,0.012604134152671581
2010-03-31,UUP,0.011519980547286876
2010-03-31,XLU,0.009373777592081438
2010-03-31,XHB,0.009003233777262013
2010-04-30,BIL,0.4093882306299348
2010-04-30,TIP,0.05753315921087254
2010-04-30,GLD,0.056632057748270584
2010-04-30,IWM,0.049193413427760214
2010-04-30,XLE,0.04712544146906678
2010-04-30,DBC,0.037032113687402515
2010-04-30,SPY,0.03679278063818795
2010-04-30,IEF,0.034739797455963284
2010-04-30,XLI,0.032015603872007935
2010-04-30,EEM,0.02868904707718342
2010-04-30,XLB,0.028479564058997663
2010-04-30,SHY,0.02784210780879735
2010-04-30,HYG,0.02704719243771863
2010-04-30,QQQ,0.026205789062609324
2010-04-30,XLP,0.018454048508206537
2010-04-30,LQD,0.01608490591641046
2010-04-30,SMH,0.015514951239549362
2010-04-30,XLV,0.014916545407242585
2010-04-30,XHB,0.010966091678358677
2010-04-30,TLT,0.009767385783753187
2010-04-30,UUP,0.008599863957378362
2010-04-30,XLU,0.006979908924327691
2010-05-31,BIL,0.4001341111846545
2010-05-31,TIP,0.07955073766852169
2010-05-31,GLD,0.07687311586924923
2010-05-31,IWM,0.07542190899825717
2010-05-31,IEF,0.07503314776496223
2010-05-31,QQQ,0.051135884451679665
2010-05-31,HYG,0.047675721322479235
2010-05-31,XLI,0.04061714747389942
2010-05-31,SHY,0.03623311414055521
2010-05-31,LQD,0.033108536922801406
2010-05-31,SMH,0.031017394370821755
2010-05-31,XHB,0.020698303488055413
2010-05-31,TLT,0.018024342133921647
2010-05-31,UUP,0.008696919667472306
2010-05-31,FXY,0.0057796145426692305
2010-06-30,BIL,0.5750316382010607
2010-06-30,IEF,0.0971771079016732
2010-06-30,GLD,0.07690436553288219
2010-06-30,TIP,0.06531124092233336
2010-06-30,HYG,0.054678055111620744
2010-06-30,SHY,0.04435036727626066
2010-06-30,LQD,0.03706400875838419
2010-06-30,TLT,0.030720379206933185
2010-06-30,UUP,0.010516900780443842
2010-06-30,FXY,0.00824593630840795
2010-07-31,BIL,0.2972381125183329
2010-07-31,IEF,0.11672377753030802
2010-07-31,GLD,0.08598011892417813
2010-07-31,HYG,0.05643116638715888
2010-07-31,IWM,0.05628789078281644
2010-07-31,TIP,0.05306411445144494
2010-07-31,QQQ,0.051850113428495784
2010-07-31,SHY,0.04706393282809986
2010-07-31,LQD,0.042287790446571896
2010-07-31,TLT,0.039355044384161035
2010-07-31,SMH,0.03347431987442775
2010-07-31,XLP,0.03242971758037862
2010-07-31,XLI,0.020978901032477876
2010-07-31,EEM,0.01761136136220366
2010-07-31,XLB,0.016422537678172974
2010-07-31,FXY,0.01048234169781569
2010-07-31,FXF,0.008637834908281065
2010-07-31,UUP,0.008030170308997697
2010-07-31,XLU,0.005650753875676839
2010-08-31,BIL,0.513627207807197
2010-08-31,IEF,0.1278608542559937
2010-08-31,GLD,0.07179629105358709
2010-08-31,SHY,0.06087699658762249
2010-08-31,TLT,0.055321120337657306
2010-08-31,HYG,0.05035074855565558
2010-08-31,TIP,0.04299919340786561
2010-08-31,LQD,0.03568808629699195
2010-08-31,FXY,0.014294167141205398
2010-08-31,FXF,0.01155743873455315
2010-08-31,UUP,0.008595180552765274
2010-08-31,XLU,0.00703271526890548
2010-09-30,BIL,0.20514306564004092
2010-09-30,IEF,0.14665914004633424
2010-09-30,TLT,0.07420396410308294
2010-09-30,SHY,0.06867224321037453
2010-09-30,GLD,0.06034760473252749
2010-09-30,TIP,0.05000787579698845
2010-09-30,HYG,0.045232222233137706
2010-09-30,SPY,0.04468805954715662
2010-09-30,XLP,0.0429933507785753
2010-09-30,QQQ,0.03275164377447373
2010-09-30,IWM,0.032665241274291
2010-09-30,LQD,0.032544794504046584
2010-09-30,XLV,0.030393361064143216
2010-09-30,XLE,0.02066246107084685
2010-09-30,DBC,0.01959667906303115
2010-09-30,FXY,0.017565971115462584
2010-09-30,SMH,0.01615622704732599
2010-09-30,FXF,0.01388879216759332
2010-09-30,XLI,0.013351114676258274
2010-09-30,EEM,0.012698433510732588
2010-09-30,XLB,0.010954541612221098
2010-09-30,XLU,0.008823213031355514
2010-10-31,BIL,0.21706845411021944
2010-10-31,IEF,0.11707433917946142
2010-10-31,GLD,0.07471756752376231
2010-10-31,SHY,0.06136831343366252
2010-10-31,TLT,0.05444599697224863
2010-10-31,TIP,0.053551219695147305
2010-10-31,XLP,0.04691336796259978
2010-10-31,SPY,0.043304071814034104
2010-10-31,HYG,0.03961006476045123
2010-10-31,IWM,0.039139678475259294
2010-10-31,QQQ,0.035557584379782216
2010-10-31,XLV,0.034055399322461925
2010-10-31,DBC,0.0298379687670051
2010-10-31,LQD,0.02647380918302984
2010-10-31,XLE,0.026180870633024624
2010-10-31,XLI,0.01799433987775753
2010-10-31,SMH,0.016742058118979265
2010-10-31,EEM,0.016345704850556374
2010-10-31,XLB,0.014279729854345986
2010-10-31,FXY,0.012721206034578415
2010-10-31,XLU,0.011520410981498998
2010-10-31,FXF,0.011097844070133653
2010-11-30,BIL,0.1812151382603296
2010-11-30,IEF,0.08695003784734591
2010-11-30,GLD,0.08032621578178742
2010-11-30,TIP,0.06771708766174253
2010-11-30,IWM,0.05810400992493854
2010-11-30,SPY,0.055874593826458666
2010-11-30,SHY,0.04926701386916178
2010-11-30,HYG,0.042555339690667146
2010-11-30,QQQ,0.04238905788873891
2010-11-30,XLE,0.04227048451726774
2010-11-30,DBC,0.03787191771407906
2010-11-30,XLP,0.03327084664406325
2010-11-30,XLI,0.031769157399376864
2010-11-30,TLT,0.029289733205548243
2010-11-30,XLB,0.028628915351491317
2010-11-30,EEM,0.027919139425978692
2010-11-30,XLV,0.027348603330842807
2010-11-30,LQD,0.025304261110376623
2010-11-30,SMH,0.024680741784623993
2010-11-30,XLU,0.011148134695229787
2010-11-30,FXY,0.008765781299776738
2010-11-30,FXF,0.007333788770174497
2010-12-31,BIL,0.3277971431589223
2010-12-31,GLD,0.06993539010282719
2010-12-31,TIP,0.06954283741276188
2010-12-31,IWM,0.06881768492113742
2010-12-31,XLE,0.0639321583045059
2010-12-31,SPY,0.0466920800794581
2010-12-31,DBC,0.042605423446579097
2010-12-31,HYG,0.04121553280375546
2010-12-31,XLI,0.04078490242073533
2010-12-31,QQQ,0.03717075146106356
2010-12-31,XLB,0.03579299425432228
2010-12-31,EEM,0.03511323816485778
2010-12-31,SMH,0.024180971903645182
2010-12-31,SHY,0.023582117851329947
2010-12-31,LQD,0.021774945502588097
2010-12-31,XLP,0.015424234086757794
2010-12-31,XHB,0.013970341016786384
2010-12-31,XLV,0.01011414428002241
2010-12-31,XLU,0.0057017300568885316
2010-12-31,FXY,0.0031684357826646478
2010-12-31,FXF,0.002682942988390622
2011-01-31,BIL,0.3057694348015732
2011-01-31,GLD,0.07986857360335545
2011-01-31,TIP,0.07624667053897118
2011-01-31,XLE,0.07482340066356157
2011-01-31,IWM,0.06871888084433651
2011-01-31,DBC,0.053468564982427705
2011-01-31,XLI,0.04624785750536092
2011-01-31,XLB,0.04308708775171984
2011-01-31,SPY,0.04267173725173329
2011-01-31,EEM,0.03922891694983161
2011-01-31,QQQ,0.0324457272669347
2011-01-31,HYG,0.03182159871647677
2011-01-31,SHY,0.021435749266837688
2011-01-31,SMH,0.01912040455030246
2011-01-31,LQD,0.018601859216623086
2011-01-31,XLP,0.013653492932912289
2011-01-31,XHB,0.013312474190310342
2011-01-31,XLV,0.009038338109991259
2011-01-31,XLU,0.004918645247457888
2011-01-31,FXY,0.002962520407232051
2011-01-31,FXF,0.0025580652020502173
2011-02-28,BIL,0.23217050234275372
2011-02-28,XLE,0.09702293485618119
2011-02-28,TIP,0.09409565963673835
2011-02-28,DBC,0.07796803432339278
2011-02-28,GLD,0.07719341753483551
2011-02-28,IWM,0.0720852644628203
2011-02-28,XLI,0.05666895961636431
2011-02-28,XLB,0.05372366115980707
2011-02-28,EEM,0.04699018126762163
2011-02-28,SPY,0.03576811658034698
2011-02-28,QQQ,0.027769467280482622
2011-02-28,HYG,0.02675624150962061
2011-02-28,SHY,0.023187267505262246
2011-02-28,SMH,0.01823634745479643
2011-02-28,LQD,0.015125518337470464
2011-02-28,XLP,0.014226500754251093
2011-02-28,XHB,0.010109067160856683
2011-02-28,XLV,0.009619613497931043
2011-02-28,XLU,0.007042426725975436
2011-02-28,FXY,0.002156258970824614
2011-02-28,FXF,0.002084559021666831
2011-03-31,BIL,0.23250193942968597
2011-03-31,XLE,0.10609398338670001
2011-03-31,TIP,0.10379039354952972
2011-03-31,DBC,0.08241638556687735
2011-03-31,GLD,0.08191617462946044
2011-03-31,IWM,0.07717128343503672
2011-03-31,XLI,0.059252182932840576
2011-03-31,XLB,0.056112664777509605
2011-03-31,EEM,0.04996997875259099
2011-03-31,SPY,0.030349673569098977
2011-03-31,HYG,0.02318161435562759
2011-03-31,QQQ,0.023120500268951117
2011-03-31,SMH,0.015181079216127361
2011-03-31,XLP,0.01491284490061013
2011-03-31,LQD,0.013098454464117781
2011-03-31,XLV,0.010419978467139844
2011-03-31,XLU,0.008418997151051093
2011-03-31,XHB,0.008045022504861188
2011-03-31,FXF,0.0020825066084477926
2011-03-31,FXY,0.0019643420337356445
2011-04-30,BIL,0.16769670113526958
2011-04-30,XLE,0.11074871894445741
2011-04-30,TIP,0.10931512841593341
2011-04-30,GLD,0.09846767722340552
2011-04-30,DBC,0.09574363088385159
2011-04-30,IWM,0.07716400262038049
2011-04-30,XLI,0.05872993565995387
2011-04-30,XLB,0.056727946162864036
2011-04-30,EEM,0.052705079607487444
2011-04-30,SPY,0.028923995408544997
2011-04-30,SHY,0.027429602910515393
2011-04-30,HYG,0.02205324415444258
2011-04-30,QQQ,0.021300369663922413
2011-04-30,XLP,0.015375486106156437
2011-04-30,SMH,0.013961529500262805
2011-04-30,LQD,0.011986489779943025
2011-04-30,XLV,0.0106788429438757
2011-04-30,XLU,0.009058768884025004
2011-04-30,XHB,0.007634532339900673
2011-04-30,FXF,0.002151689294243209
2011-04-30,FXY,0.00214662836056438
2011-05-31,BIL,0.11887752103710111
2011-05-31,GLD,0.10594279086127419
2011-05-31,TIP,0.10314075370683695
2011-05-31,XLE,0.10249527968264067
2011-05-31,DBC,0.08802495714558953
2011-05-31,IWM,0.0712628050181215
2011-05-31,XLB,0.05360639894626643
2011-05-31,XLI,0.05128405800017374
2011-05-31,EEM,0.0469067992375259
2011-05-31,SPY,0.035080317010399535
2011-05-31,SHY,0.033974978118388656
2011-05-31,IEF,0.033227549031028376
2011-05-31,QQQ,0.026487661552665274
2011-05-31,HYG,0.025504759694182692
2011-05-31,XLP,0.020906690168162385
2011-05-31,SMH,0.01803676264576873
2011-05-31,LQD,0.016110207544871833
2011-05-31,XLV,0.016081434715397594
2011-05-31,XLU,0.009596762081017118
2011-05-31,XHB,0.008361069012397849
2011-05-31,TLT,0.008107962754615016
2011-05-31,FXF,0.0036692064241455715
2011-05-31,FXY,0.003313275611429193
2011-06-30,BIL,0.15183046046794835
2011-06-30,GLD,0.09387329800578322
2011-06-30,TIP,0.08804325249933263
2011-06-30,XLE,0.08630671302927362
2011-06-30,DBC,0.07794766612712346
2011-06-30,IWM,0.06429150208665842
2011-06-30,XLB,0.04396533358574728
2011-06-30,SHY,0.043204789426402726
2011-06-30,XLI,0.042590223396385525
2011-06-30,EEM,0.03945839388322215
2011-06-30,SPY,0.03872669639752418
2011-06-30,IEF,0.03847859910891821
2011-06-30,QQQ,0.029906063927366812
2011-06-30,HYG,0.0291975297640042
2011-06-30,XLP,0.027078228799132176
2011-06-30,XLV,0.022659256722561968
2011-06-30,SMH,0.019845428832683434
2011-06-30,LQD,0.017630820030118503
2011-06-30,TLT,0.011893161706611156
2011-06-30,XLU,0.011268276589769703
2011-06-30,XHB,0.010690044891337657
2011-06-30,FXF,0.006188579874453105
2011-06-30,FXY,0.004925680847641687
2011-07-31,BIL,0.25068495608865976
2011-07-31,GLD,0.10462223126341509
2011-07-31,TIP,0.0756496835032665
2011-07-31,XLE,0.07510195263562065
2011-07-31,DBC,0.06356301547666315
2011-07-31,IWM,0.05738897979768024
2011-07-31,SHY,0.05369868124305378
2011-07-31,SPY,0.04336826412259901
2011-07-31,XLB,0.03614152837620671
2011-07-31,IEF,0.033136096305175
2011-07-31,QQQ,0.032630657405976225
2011-07-31,XLP,0.031506915792896786
2011-07-31,EEM,0.03075062445059816
2011-07-31,HYG,0.028806635422750967
2011-07-31,XLV,0.02741845165049922
2011-07-31,LQD,0.016663755729311336
2011-07-31,XLU,0.012434024550717598
2011-07-31,TLT,0.01238621397812336
2011-07-31,FXF,0.007201621795170128
2011-07-31,FXY,0.0068457104116163
2011-08-31,BIL,0.5298976509751205
2011-08-31,IEF,0.0786315090673463
2011-08-31,SHY,0.060431960118259395
2011-08-31,GLD,0.05852025941799438
2011-08-31,TIP,0.05747816654526219
2011-08-31,DBC,0.05562325536594603
2011-08-31,XLP,0.03846459910719694
2011-08-31,TLT,0.03567789590347945
2011-08-31,XLV,0.03444317428424899
2011-08-31,LQD,0.017360494524216345
2011-08-31,FXF,0.01214000605554141
2011-08-31,XLU,0.011269080356347234
2011-08-31,FXY,0.010061948279040844
2011-09-30,BIL,0.5910108465916049
2011-09-30,IEF,0.11121711771211452
2011-09-30,SHY,0.06791107607675337
2011-09-30,GLD,0.06305387409183977
2011-09-30,TLT,0.05687600925564742
2011-09-30,TIP,0.048062383843421465
2011-09-30,LQD,0.023370595069351793
2011-09-30,FXY,0.016719091534449712
2011-09-30,UUP,0.011263283038421137
2011-09-30,XLU,0.01051572278639601
2011-10-31,BIL,0.4837154682533264
2011-10-31,IEF,0.09901207344962813
2011-10-31,GLD,0.058782780304349934
2011-10-31,TIP,0.055160251499479264
