as_of,return_date,gross_return,net_return,nav_usd,turnover,traded_notional_usd,commission_usd,commission_cost,regulatory_fees_usd,regulatory_fee_cost,slippage_usd,slippage_cost,positive_cash_interest,short_proceeds_interest,margin_benchmark_cost,margin_spread_cost,short_borrow_cost,futures_roll_cost,total_explicit_cost,cash_weight,unencumbered_cash_weight,margin_debit_weight,short_collateral_weight,long_gross_exposure,gross_exposure,net_exposure,short_gross_exposure,borrow_weight,regt_reference_requirement,regt_reference_buffer,portfolio_margin_minimum_cushion,portfolio_margin_status,limit_scale,netted_bil_weight,clipped_assets
2008-10-31,2008-11-30,0.07077879677095049,0.07052104971051078,980543.6278237697,0.24752503257113367,452365.15132055484,80.91080377855117,8.854550038692366e-05,8.077430769876049,8.83961246160563e-06,45.23651513205549,4.950500651422674e-05,0.0,0.0,0.0,0.0,0.00012972543288582896,0.0,0.000276615552248585,0.165704180529902,0.013086024193632584,0.0,0.15567051946299473,0.9869139758063674,1.1395321321426368,0.834295819470098,0.15261815633626935,0.0,0.5697660660713184,0.4302339339286816,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6056314017191515,IEF|TLT
2008-11-30,2008-12-31,0.04749758863674828,0.04733010273777303,1028068.6694602743,0.06633555637641128,130089.81420606904,29.161979799257917,2.974062445745567e-05,1.1730818625394925,1.1963586619221059e-06,13.008981420606904,1.3267111275282258e-05,0.0,0.0,4.986124691670018e-06,2.0417887893957035e-05,0.00011099633869090699,0.0,0.00017561832097952405,0.11056414602240938,0.0,0.015807397079192542,0.1288989739636339,1.0158073970791925,1.1421789401807945,0.8894358539775906,0.12637154310160187,0.015807397079192542,0.5710894700903972,0.42891052990960277,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5572681981282019,IEF
2008-12-31,2009-01-31,-0.03539830615256577,-0.03562938949657643,992084.0716821859,0.1023699245782139,210486.62430774598,31.32091308095783,3.046577919488685e-05,1.716805798999513,1.6699330015579784e-06,21.048662430774595,2.0473984915642776e-05,0.0,3.488787073790222e-06,0.0001328541245685039,8.357559444115441e-05,8.683540937663494e-05,0.0,0.00022302070092987695,0.03416015767360536,0.0,0.06470368601895826,0.10084112056641478,1.0647036860189583,1.1635675297115216,0.9658398423263946,0.09886384369256351,0.06470368601895826,0.5817837648557608,0.4182162351442392,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.44504467982225493,IEF
2009-01-31,2009-02-28,-0.009809598558518972,-0.009974359021349459,982237.855451139,0.1816828056162381,360489.2351008012,40.97925077917574,4.1306227918457545e-05,5.045674264285596,5.085934154481595e-06,36.04892351008011,3.633656112324761e-05,0.0,0.0,0.0,0.0,8.040996730906798e-05,0.0,0.00016313869050525474,0.10135710165008582,1.1102230246251565e-16,0.0,0.10338424368308739,0.9999999999999999,1.1013571016500856,0.8986428983499142,0.10135710165008567,0.0,0.5506785508250428,0.4493214491749572,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3351461775242113,
2009-02-28,2009-03-31,0.007551662119867653,0.007422224573730751,989555.3679164423,0.041611184872698555,81744.16198428061,25.72019944480574,2.618530664651743e-05,1.130595672788763,1.151040622710966e-06,8.174416198428059,8.322236974539708e-06,0.0,0.0,0.0,0.0,9.475169039650571e-05,0.0,0.00013041027464027381,0.10787668735845057,0.0,0.0,0.11003422110561953,1.0,1.1078766873584507,0.8921233126415494,0.10787668735845052,0.0,0.5539383436792253,0.44606165632077466,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.30348944463214544,
2009-03-31,2009-04-30,-0.027704084727887587,-0.027845348143202567,962380.9505604929,0.10993544471087771,217574.4188758606,31.806041610867204,3.214175036798233e-05,2.432647611673199,2.4583239003546194e-06,21.757441887586065,2.198708894217555e-05,0.0,0.0,0.0,0.0,8.080668770077623e-05,0.0,0.00013739385091128873,0.09506669141267787,0.0,0.0,0.09696802524093148,1.0,1.095066691412678,0.9049333085873221,0.09506669141267793,0.0,0.547533345706339,0.45246665429366095,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.23631390045462664,
2009-04-30,2009-05-31,0.01365025911346212,0.013496306438033671,975457.5834093363,0.25605056092580886,492836.3644306547,59.049585045252506,6.135780743671401e-05,5.347279537552539,5.556302350372034e-06,49.28363644306547,5.1210112185161774e-05,0.0,0.0,0.0,0.0,3.793234284920997e-05,0.0,0.0001560565648214578,0.04318672810156732,1.1102230246251565e-16,0.0,0.044050462663598675,0.9999999999999999,1.0431867281015674,0.9568132718984327,0.043186728101567325,0.0,0.5215933640507837,0.4784066359492163,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2804874049429533,
2009-05-31,2009-06-30,-0.013877244761272266,-0.014025406073813413,961871.8898338686,0.2032819901088988,396585.9176445341,77.81807011344887,7.977596508242396e-05,4.71977758920649,4.838526727846357e-06,39.65859176445341,4.0656398021779765e-05,0.0,0.0,0.0,0.0,2.083772835607337e-05,0.0,0.00014610861818812346,0.024514974536557044,0.0,0.0,0.025005274027288044,1.0,1.0245149745365567,0.975485025463443,0.024514974536556905,0.0,0.5122574872682784,0.48774251273172164,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3054544587284789,
2009-06-30,2009-07-31,0.029419321080818513,0.02927556271029127,990447.4729180312,0.1945026352918065,374173.2347715952,75.54565913766112,7.854025045966268e-05,4.4823769280827355,4.660056058875904e-06,37.41732347715953,3.89005270583613e-05,0.0,0.0,0.0,0.0,2.593899513731272e-05,0.0,0.00014803982871421263,0.029532062774929257,2.220446049250313e-16,0.0,0.030122704030427674,0.9999999999999998,1.0295320627749291,0.9704679372250707,0.02953206277492909,0.0,0.5147660313874646,0.4852339686125354,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.27703296837788294,
2009-07-31,2009-08-31,0.0070374640394838765,0.006950301956749925,997355.3600698267,0.08195114323192301,162336.60543360352,41.06015187676447,4.1456162996503086e-05,2.565262272657465,2.5900033497988083e-06,16.233660543360347,1.63902286463846e-05,0.0,0.0,0.0,0.0,2.733742589644294e-05,0.0,8.777382088912943e-05,0.031124204056671267,0.0,0.0,0.03174668813780471,1.0,1.0311242040566715,0.9688757959433287,0.03112420405667128,0.0,0.5155621020283357,0.48443789797166426,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.28075979789078653,
2009-08-31,2009-09-30,0.027205560641423217,0.027084010925057453,1024736.8703256325,0.15199447241515146,303185.00352847343,57.8783273534899,5.803180057049849e-05,4.592598343139035,4.604776318460352e-06,30.318500352847348,3.0398894483030294e-05,0.0,0.0,0.0,0.0,3.185887535090486e-05,0.0,0.000124894346722894,0.037481029824594,1.1102230246251565e-16,0.0,0.038230650421085824,0.9999999999999999,1.037481029824594,0.962518970175406,0.03748102982459395,0.0,0.518740514912297,0.481259485087703,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.27857180183279895,
2009-09-30,2009-10-31,-0.0033803626558858457,-0.003501146359650984,1021155.3898646202,0.19315985605037803,395876.0527232281,53.06887517110459,5.178780690719247e-05,4.649881780022276,4.53763489406278e-06,39.587605272322826,3.8631971210075615e-05,0.0,0.0,0.0,0.0,2.541141790102455e-05,0.0,0.00012036883091235542,0.028931405579913916,0.0,0.0,0.02951003369151238,1.0,1.0289314055799144,0.9710685944200861,0.028931405579914096,0.0,0.5144657027899572,0.4855342972100428,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4475989322304137,
2009-10-31,2009-11-30,0.05705895088730584,0.056849724397860714,1080889.6432495317,0.09769634421117805,199526.29692262728,35.37460319820275,3.464174360661461e-05,1.0141982953572475,9.93187036393849e-07,19.952629692262732,1.9539268842235614e-05,0.0,0.0,0.0,0.00014064128286822022,2.5673242862041058e-05,0.0,0.00022148872521550534,-0.08960157987496298,0.0,0.11980539500677612,0.03080789143444927,1.1198053950067761,1.150009210138589,1.089601579874963,0.030203815131813007,0.11980539500677612,0.5750046050692945,0.4249953949307055,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.46905645106574057,
2009-11-30,2009-12-31,-0.0031558596382875817,-0.003258450771936962,1077373.3495033295,0.11525731682429911,249160.88012822982,37.10445476947022,3.43276994105719e-05,4.964559844747143,4.593031190327574e-06,24.91608801282298,2.3051463364859818e-05,0.0,0.0,0.0,0.0,4.029044109481059e-05,0.0,0.00010226263506056988,0.04587146993716551,0.0,0.0,0.04678889933590906,1.0,1.0458714699371658,0.9541285300628345,0.045871469937165746,0.0,0.5229357349685829,0.4770642650314171,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.452730870799928,
2009-12-31,2010-01-31,-0.030582913914594282,-0.030781421448492868,1044715.4728667246,0.19653378651187173,423480.527729735,48.97952636137392,4.5461980643899855e-05,6.074769170418673,5.6384995723340935e-06,42.348052772973496,3.930675730237434e-05,0.0,0.0,0.0,0.0,0.00010210214396428454,0.0,0.00019250938148289282,0.11624532519652886,0.0,0.0,0.11857023170045947,1.0,1.1162453251965287,0.8837546748034711,0.11624532519652889,0.0,0.5581226625982644,0.4418773374017356,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3707116569202078,
2010-01-31,2010-02-28,0.018475612050408746,0.01834915102943404,1064062.0688507138,0.07273519090051231,151975.15871136042,37.48566512298187,3.588121942917175e-05,1.772537328263356,1.6966699300427423e-06,15.197515871136039,1.4547038180102461e-05,0.0,0.0,0.0,0.0,7.668611040236259e-05,0.0,0.00012881103794167953,0.09666316437272593,0.0,0.0,0.09859642766018045,1.0,1.0966631643727258,0.9033368356272741,0.09666316437272593,0.0,0.5483315821863629,0.4516684178136371,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.30574528019202973,
2010-02-28,2010-03-31,0.025689635149105636,0.025551481817649695,1091600.7603756648,0.21473557039326016,456983.950576981,61.077389294796,5.7400212903712725e-05,5.034716800367941,4.731600672323471e-06,45.69839505769809,4.294711407865203e-05,0.0,0.0,0.0,0.0,3.665970197398224e-05,0.0,0.00014173862962867047,0.04173780110889813,0.0,0.0,0.04257255713107616,1.0,1.0417378011088982,0.9582621988911019,0.041737801108898194,0.0,0.5208689005544491,0.4791310994455509,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.41576047241642256,
2010-03-31,2010-04-30,0.020094285840364996,0.019988553111414727,1113639.8107256803,0.14584641889217817,318412.1235215388,45.24143922981211,4.144504187981938e-05,4.1192614956152145,3.7735971292266294e-06,31.841212352153885,2.9169283778435637e-05,0.0,0.0,0.0,0.0,3.348521697889173e-05,0.0,0.00010787313976637339,0.03939437291634318,0.0,0.0,0.04018226037467007,1.0,1.0393943729163433,0.9606056270836568,0.03939437291634321,0.0,0.5196971864581716,0.48030281354182836,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.29868710114374575,
2010-04-30,2010-05-31,-0.04576278557407913,-0.04588393715975953,1063696.1984470678,0.1576318507104273,351090.20877899794,45.42494678891089,4.0789621879008316e-05,4.574044581300889,4.107292624821222e-06,35.10902087789978,3.152637014208545e-05,0.0,0.0,0.0,0.0,3.9302003286967186e-05,0.0,0.00011572528793288218,0.04474611379920357,1.1102230246251565e-16,0.0,0.0456410360751877,0.9999999999999999,1.0447461137992038,0.9552538862007964,0.044746113799203624,0.0,0.5223730568996019,0.4776269431003981,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4040919416998696,
2010-05-31,2010-06-30,-0.012116357299272868,-0.012306645201218746,1050685.8875751863,0.2664844602650661,566917.0146583391,110.55696065458555,0.00010393659469310133,8.043219236378842,7.561575615407347e-06,56.691701465833894,5.3296892053013217e-05,0.0,0.0,0.0,0.0,2.3183269277860438e-05,0.0,0.00018797833163938235,0.027274434444541584,0.0,0.0,0.02781992313343253,1.0,1.027274434444542,0.9727255655554584,0.027274434444541695,0.0,0.513637217222271,0.48636278277772904,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3162875883969627,
2010-06-30,2010-07-31,0.01593878988429614,0.015848274931677668,1067470.0954558777,0.16329999677683313,343154.004108984,53.86469425292025,5.12662203708011e-05,4.571010195740167,4.350501181936803e-06,34.315400410898405,3.2659999355366635e-05,0.0,0.0,0.0,0.0,3.6883271186349116e-06,0.0,9.196504802673945e-05,0.004199233911159284,0.0,0.0,0.004283218589382478,1.0,1.0041992339111592,0.9958007660888407,0.004199233911159292,0.0,0.5020996169555796,0.4979003830444204,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.33886897399521687,
2010-07-31,2010-08-31,0.002671216175264307,0.00244565126165211,1070083.950027136,0.19458102419837262,415418.8489498785,63.568485005020925,5.955060031716686e-05,3.8182605299026364,3.5769250550030594e-06,41.54188489498785,3.8916204839674524e-05,0.0,0.0,0.0,0.00011829120630368877,5.807809313681347e-06,0.0,0.00022614274582921455,-0.08496798213225087,0.0,0.09158028875124291,0.006744552751371888,1.091580288751243,1.098192595370235,1.0849679821322509,0.006612306618992047,0.09158028875124291,0.5490962976851175,0.4509037023148825,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3071997742310206,
2010-08-31,2010-09-30,0.027133558333801242,0.027024309137897495,1099396.5215686685,0.14529976159659674,310965.88565457484,64.99162344562151,6.0735069845663426e-05,5.9880974335076695,5.595913697570943e-06,31.096588565457477,2.9059952319319347e-05,0.0,0.0,0.0,1.7455402751345717e-06,1.511149006908212e-05,0.0,0.0001122479662067704,0.01638179139057716,0.0,0.0013964322201076573,0.018133788082898544,1.0013964322201077,1.0191746558307926,0.9836182086094228,0.017778223610684846,0.0013964322201076573,0.5095873279153963,0.4904126720846037,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.42541598511852496,
2010-09-30,2010-10-31,0.020516386613923087,0.02020058974354994,1121830.8097119154,0.14491180635388173,318631.07167938014,55.54156500573642,5.05200479682137e-05,0.5448484175182979,4.955886314256149e-07,31.863107167938015,2.898236127077635e-05,0.0,0.0,5.3228652424190965e-05,0.0002422939109316782,0.0,0.0,0.00032229190880209385,-0.23589407771693316,0.0,0.23589407771693316,-0.0,1.2358940777169332,1.2358940777169332,1.2358940777169332,-0.0,0.23589407771693316,0.6179470388584666,0.3820529611415334,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.20540306494096844,
2010-10-31,2010-11-30,-0.008399201550944573,-0.00881884226758607,1111981.0562971693,0.1176318340776494,263926.03134245425,61.99847241689575,5.526543920898096e-05,3.4529002129252606,3.0779152997339773e-06,26.392603134245427,2.3526366815529884e-05,0.0,0.0,0.0,0.0002971921443858808,3.698166422041099e-05,0.0,0.00041604352993053663,-0.26855273228069976,0.0,0.31206057254000674,0.044377997064493184,1.3120605725400067,1.3555684127993137,1.2685527322806998,0.04350784025930704,0.31206057254000674,0.6777842063996569,0.32221579360034314,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2451976466866146,
2010-11-30,2010-12-31,0.03906039628037684,0.03844350005654282,1155561.8316545116,0.24425296458327117,543209.3391220418,90.89196127431167,8.173876772413415e-05,4.080215682467964,3.669321216725435e-06,54.32093391220417,4.885059291665421e-05,0.0,0.0,0.0,0.00046927523995281305,3.773748510125081e-05,0.0,0.0006412714069115777,-0.4570351213268493,0.0,0.4999999999999998,0.04382417624661384,1.4999999999999998,1.5429648786731507,1.4570351213268493,0.042964878673150825,0.4999999999999998,0.7714824393365753,0.22851756066342466,0.2,LIVE_IBKR_CHECK_REQUIRED,0.994380670872173,0.20214501632135812,
2010-12-31,2011-01-31,0.006336699507236446,0.005758142382751119,1162234.915057602,0.2559007604348385,591418.3028997288,99.23785687131723,8.587844817376007e-05,9.740064544928869,8.428856230897855e-06,59.14183028997285,5.118015208696768e-05,0.0,0.0,0.0,0.00038531841612307984,5.1260639112400264e-05,0.0,0.0005820665117271057,-0.3458362930393828,0.0,0.40419755199088203,0.059528484130529344,1.404197551990882,1.4625588109423815,1.3458362930393828,0.05836125895149936,0.40419755199088203,0.7312794054711907,0.26872059452880925,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3324901596005306,
2011-01-31,2011-02-28,0.04079462774988864,0.04033599941911843,1210073.1373074309,0.06629325454939508,154096.67014021636,33.903186558826626,2.9170683241043685e-05,1.1124947352104169,9.57202989513768e-07,15.40966701402164,1.3258650909879018e-05,0.0,0.0,0.0,0.0003905516223951209,4.367707874221764e-05,0.0,0.00047761523827777503,-0.40406209628102374,0.0,0.4591172375527266,0.05615624409713696,1.4591172375527266,1.5141723788244295,1.4040620962810237,0.0550551412717029,0.4591172375527266,0.7570861894122147,0.24291381058778527,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3197054462517229,
2011-02-28,2011-03-31,0.019388915556319754,0.018834576515823813,1233080.337710385,0.09040300497515674,218788.4957046144,43.32036569926681,3.579979123878431e-05,1.8051503867601482,1.4917696551605477e-06,21.87884957046144,1.808060099503135e-05,0.0,0.0,0.0,0.000466136508663365,4.3526650796790295e-05,0.0,0.0005650353213491314,-0.45044404083856904,0.0,0.5,0.05054707834465969,1.5,1.5495559591614312,1.450444040838569,0.04955595916143107,0.5,0.7747779795807156,0.2252220204192844,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9529619407182652,0.21209574009118332,
2011-03-31,2011-04-30,0.05128916889096134,0.0507926465442041,1297329.6349553408,0.04168460544707111,102800.9347239972,25.490598371184294,2.0672293273701766e-05,1.1932870506929592,9.677285527954204e-07,10.280093472399722,8.336921089414223e-06,0.0,0.0,0.0,0.00045045738199348326,4.208888777205225e-05,0.0,0.0005225232126814469,-0.45048366144464413,0.0,0.4999999999999998,0.05050666532646269,1.4999999999999998,1.5495163385553554,1.4504836614446441,0.049516338555355574,0.4999999999999998,0.7747581692776777,0.2252418307223223,0.2,LIVE_IBKR_CHECK_REQUIRED,0.95515548561554,0.2111848795898936,
2011-04-30,2011-05-31,-0.02053591707153394,-0.02107839114666633,1270270.2000055732,0.026016430447294195,67503.7724300584,24.514633178507285,1.889622538326674e-05,0.545258668930046,4.202930806778464e-07,6.750377243005836,5.203286089458837e-06,0.0,0.0,0.00011282320637159874,0.00046374338569175525,4.30401682157931e-05,0.0,0.0005313033584609518,-0.45099791094976127,0.0,0.5000000000000002,0.04998213083124361,1.5000000000000002,1.549002089050239,1.4509979109497613,0.04900208905023883,0.5000000000000002,0.7745010445251195,0.22549895547488052,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9361093488673787,0.17133566728890548,
2011-05-31,2011-06-30,-0.01943515169183375,-0.019993539658006293,1245125.2086952594,0.09074815210157469,230549.3466404069,38.502332861976484,3.0310348823272055e-05,3.438654579327374,2.7070260951664356e-06,23.054934664040694,1.814963042031494e-05,0.0,0.0,0.0,0.00044946808692078607,4.685242832718278e-05,0.0,0.0005474875205867222,-0.4448794960856677,0.0,0.5000000000000004,0.05622291399261935,1.5000000000000004,1.555120503914333,1.4448794960856677,0.055120503914332694,0.5000000000000004,0.7775602519571665,0.2224397480428335,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9432603559931833,0.13875549351940009,
2011-06-30,2011-07-31,0.02172646901455911,0.0211443650479462,1271732.900698938,0.11880210584746634,295846.99367352563,42.597903749836505,3.4211743086041885e-05,4.550916403932366,3.6549869620752242e-06,29.584699367352563,2.3760421169493266e-05,0.0,0.0,0.0,0.00045778065585115726,7.530850161709624e-05,0.0,0.0005947163086858639,-0.4057194119080825,0.0,0.49145964145316356,0.08745503413598271,1.4914596414531636,1.5771998709982449,1.4057194119080825,0.08574022954508109,0.49145964145316356,0.7885999354991224,0.21140006450087756,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.17512077743876558,
2011-07-31,2011-08-31,-0.010306218540365373,-0.010875678363495626,1257976.8813165096,0.12692776512731974,322836.42984919966,52.952405573621185,4.163799296575469e-05,4.1570092740662945,3.268775441589679e-06,32.283642984919965,2.5385553025463946e-05,0.0,0.0,0.0,0.000443018514941624,5.014969992350372e-05,0.0,0.000563460536297936,-0.41806024966373423,0.0,0.47515668221421303,0.05823836120148819,1.475156682214213,1.5322531147646914,1.4180602496637342,0.05709643255047862,0.47515668221421303,0.7661265573823457,0.2338734426176543,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2493619734217873,
2011-08-31,2011-09-30,-0.0645548019647761,-0.06500477740613579,1178803.5735258013,0.16246281264954568,408748.9247735677,60.376857009392246,4.7995203970844125e-05,8.488966228246914,6.748109885265112e-06,40.874892477356774,3.2492562529909135e-05,0.0,0.0,0.0,0.0002820546300626448,5.245970604755057e-05,0.0,0.00042175021249621375,-0.23700189642981995,0.0,0.29871919766223254,0.06295164725706069,1.2987191976622325,1.3604364988946451,1.23700189642982,0.061717301232412446,0.29871919766223254,0.6802182494473226,0.31978175055267744,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.41645615505346384,
2011-09-30,2011-10-31,0.023940484854163238,0.023706700642545746,1207082.99846506,0.2368635469846193,558431.1912469316,95.54620587259882,8.105354277712285e-05,13.305422977307407,1.128722653725157e-05,55.84311912469317,4.7372709396923873e-05,0.0,0.0,0.0,0.0,9.970718700234346e-05,0.0,0.00023942066571364172,0.11351861897800009,0.0,0.0,0.11578899135756014,1.0,1.113518618978,0.8864813810219999,0.11351861897800014,0.0,0.556759309489,0.443240690511,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4747273697515646,
2011-10-31,2011-11-30,-0.0009282224967923078,-0.0012622429637330805,1205560.3276360428,0.167456428256844,404267.615065041,60.94139834579866,5.048650210738815e-05,2.96724011665122,2.4581906301591483e-06,40.426761506504086,3.349128565136879e-05,0.0,0.0,3.128291351772871e-05,0.00015407549270468138,9.314336751173553e-05,0.0,0.000333654838605333,-0.033887986531499825,0.0,0.14346841889824757,0.11177204101408265,1.1434684188982476,1.253048851264995,1.0338879865314998,0.1095804323667477,0.14346841889824757,0.6265244256324976,0.37347557436750245,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.41911518321412217,
2011-11-30,2011-12-31,-0.0007890062397845464,-0.0011293244637027664,1204199.6273462533,0.06713410131153245,161868.41834536468,31.176190980942096,2.5860332549325686e-05,1.1368728061471756,9.430244012561734e-07,16.186841834536473,1.3426820262306491e-05,0.0,0.0,0.0,0.0002082293694955945,9.153241389751545e-05,0.0,0.00033999196060599833,-0.09612878454420049,0.0,0.20034026146736772,0.10629570646163086,1.2003402614673677,1.3045517383905354,1.0961287845442005,0.10421147692316751,0.20034026146736772,0.6522758691952677,0.3477241308047323,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.49437344681631157,
2011-12-31,2012-01-31,0.027591297210868393,0.027228287631432237,1237438.3848710111,0.2225525848659918,535995.4795211455,67.56288615610396,5.610605137372049e-05,9.49208777746645,7.882486891633221e-06,53.599547952114555,4.4510516973198366e-05,0.0,0.0,0.0,0.00010919818340654334,0.0001553999784991785,0.0,0.0003730972171442739,0.09163653291145502,0.0,0.08528943881436479,0.18046449116033633,1.0852894388143648,1.2622154105401848,0.908363467088545,0.17692597172581992,0.08528943881436479,0.6311077052700924,0.3688922947299076,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4533610499392635,
2012-01-31,2012-02-29,0.012380604819814775,0.011792561013539322,1252117.3336147806,0.24440759358258166,604878.6757060807,73.82367475458024,5.965846514634789e-05,1.5598303739359498,1.2605317509190928e-06,60.487867570608074,4.8881518716516336e-05,0.0,0.0,9.21273659409078e-05,0.0003837436186800776,0.00010165024668635397,0.0,0.0005951943809802149,-0.3122530687123535,0.0,0.4359653364847924,0.12618651312788767,1.4359653364847924,1.5596776042572313,1.3122530687123535,0.12371226777243889,0.4359653364847924,0.7798388021286157,0.22016119787138433,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.21684539675920997,
2012-02-29,2012-03-31,0.0002883831257844676,-0.0002597205982710341,1251792.1751787884,0.16643448952707185,416791.01849634864,53.463162045311556,4.269820456120268e-05,5.449035128524702,4.351856636944475e-06,41.67910184963486,3.328689790541437e-05,0.0,0.0,0.0,0.00037385583402946174,9.391879285873444e-05,0.0,0.0005481115859917577,-0.2872943852841079,0.0,0.39422280220107275,0.1090669852553045,1.3942228022010728,1.5011512191180385,1.287294385284108,0.1069284169169652,0.39422280220107275,0.7505756095590193,0.24942439044098075,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.18658399495889516,
2012-03-31,2012-04-30,0.009658416760779075,0.009113398170326423,1263252.3971626998,0.20153263293372997,504553.9458992443,93.53023968312672,7.471706688833406e-05,4.312227983755034,3.444843376768301e-06,50.455394589924424,4.0306526586745986e-05,0.0,0.0,9.636315238432804e-05,0.0004006269469411984,3.10627895878073e-05,0.0,0.0005501581733808541,-0.40426514548985004,0.0,0.440809603828447,0.03727534750536876,1.440809603828447,1.4773540621670436,1.40426514548985,0.036544458338596826,0.440809603828447,0.7386770310835218,0.2613229689164782,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2328746886570809,
2012-04-30,2012-05-31,-0.019212342249151363,-0.019749294068117564,1238548.7963603416,0.13535027241214231,341963.1121625264,39.84460722303298,3.154128764174529e-05,5.477288576457095,4.335862404662155e-06,34.196311216252646,2.7070054482428463e-05,0.0,0.0,0.0,0.0003823196632687845,8.132592556238713e-05,0.0,0.0005265927933600076,-0.3118125663370581,0.0,0.4044037529356015,0.09444301033051408,1.4044037529356015,1.4969949395341446,1.3118125663370581,0.09259118659854322,0.4044037529356015,0.7484974697670723,0.2515025302329277,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.23851134009709973,
2012-05-31,2012-06-30,0.004665236949896878,0.004208040268173468,1243771.6408324477,0.27987453296147824,693276.5318627033,100.93340536547537,8.149328121918416e-05,13.711689806669385,1.1070770765724539e-05,69.32765318627034,5.597490659229566e-05,0.0,0.0,0.0,0.0001939098647326126,0.00011678078520055885,0.0,0.00045922960851037584,-0.05493285213648913,0.0,0.19232201119597003,0.1401369422406706,1.19232201119597,1.3297111702554512,1.0549328521364891,0.137389159059481,0.19232201119597003,0.6648555851277256,0.3351444148722744,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3464025516212472,IEF
2012-06-30,2012-07-31,0.019833145816737237,0.019405381707256825,1268143.209280765,0.08711963054451857,216713.85166214497,31.971982991395013,2.570566970798304e-05,1.3949151934696447,1.1215203399685474e-06,21.6713851662145,1.7423926108903716e-05,0.0,0.0,0.0,0.00027191654282047333,0.00012007173828755432,0.0,0.000436239397264883,-0.1388696778121543,0.0,0.2755737441736963,0.13943814768877277,1.2755737441736963,1.412277810535238,1.1388696778121543,0.13670406636154192,0.2755737441736963,0.706138905267619,0.293861094732381,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3942853377241473,
2012-07-31,2012-08-31,0.00964899741870432,0.009133962714348139,1279779.443636054,0.24533299019916843,622234.7310672399,56.979187268601144,4.493119298483429e-05,8.868764863162736,6.993504202252291e-06,62.22347310672398,4.9066598039833686e-05,0.0,0.0,0.0,0.00023332912877374674,0.00018557400853551142,0.0,0.0005198944325361784,-0.02025542946185821,0.0,0.23153513557439465,0.21550530023478745,1.2315351355743946,1.4428148416869315,1.0202554294618582,0.2112797061125367,0.23153513557439465,0.7214074208434658,0.27859257915653424,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3620924031769537,
