return_date,seasons_core_lev,long_only_lev,tsmom
2001-08-31,-0.01393444417384669,0.0015887188124943765,0.017367021833494117
2001-09-30,-0.056143939233396015,0.006511731673888972,0.051082858054925316
2001-10-31,0.02928114996908777,0.019871387029638553,0.00245000411574197
2001-11-30,0.014221933752754495,-0.020212545737771006,-0.03970096745669183
2001-12-31,-0.0030786527871289387,-0.011466363709167239,-0.007080786787564004
2002-01-31,0.002747993134796627,0.004535457690417986,0.006760567337460718
2002-02-28,0.0010042226229261958,0.0047909017072373244,0.01200950545906451
2002-03-31,0.013270772823291421,-0.001048184758768331,-0.026438135136828717
2002-04-30,-0.004840441511450078,-0.0060746795882023474,0.007882343257198157
2002-05-31,0.005255010733137043,0.011934328026408555,0.009869942588322383
2002-06-30,-0.04269899062879217,-0.022215578251230578,0.019311784432549505
2002-07-31,-0.049926838796771435,-0.003483004678418734,0.040509135295091446
2002-08-31,0.020562512926002828,0.022444772318521235,0.015259866566100023
2002-09-30,-0.04234437460526384,0.014668136372363227,0.042145396295351495
2002-10-31,0.013904422646595032,-0.011519620772985198,-0.017282371742536072
2002-11-30,0.02043183178443327,-0.004029770816279541,-0.021108339687845777
2002-12-31,-0.006105783677289182,0.009504647501488765,0.02022804397996587
2003-01-31,-0.014914898574687849,0.0010195781823002527,0.0023983674195033676
2003-02-28,0.003151659829927267,0.013160428588474595,0.0075571335189615115
2003-03-31,-0.005606440584189993,-0.012219976749019356,-0.001383554334233951
2003-04-30,0.030303112121119437,0.004342174241695136,-0.014505643628635073
2003-05-31,0.06394909386047712,0.059755257442104366,0.004841366043629874
2003-06-30,0.003121177358859303,0.002531868667860378,-0.004262282173586016
2003-07-31,-0.011785942878991285,-0.01775559300418459,-0.023688086412769448
2003-08-31,0.030061415024476994,0.024261439619026416,0.018974625127331647
2003-09-30,0.009032157107010068,-0.0029349571563858645,0.007174602977704334
2003-10-31,0.040071522057993726,0.045232785862121754,0.01608317985779472
2003-11-30,0.01777268821086052,0.019313115416452496,0.010930425841969753
2003-12-31,0.05530681905914396,0.05597096513305021,0.02821305855306371
2004-01-31,0.010652815466867102,0.010897136250423529,0.008646002939852496
2004-02-29,0.022221394780384054,0.02157215890675416,0.010462896534601633
2004-03-31,0.00039494632773268373,-0.0009183029041671489,0.004936849494786665
2004-04-30,-0.03451359918668939,-0.03578636596521787,-0.036186535087358994
2004-05-31,0.012758413863625941,0.00760275698921103,0.00452014661964574
2004-06-30,0.020686779067383934,0.024210940806145418,0.00850952347995773
2004-07-31,-0.01320203372794326,-0.014407112533744706,-0.014322083333927012
2004-08-31,0.01169728810111285,0.007336233757337923,0.013879546918737332
2004-09-30,0.03449354234583078,0.026719447463540158,0.015001539027052903
2004-10-31,0.013977263602156462,0.01244765802086179,0.018698649982252995
2004-11-30,0.0426786378126536,0.04837874671669981,0.02362237571777709
2004-12-31,0.013106662118389744,0.007972931476306882,0.017494195952792745
2005-01-31,-0.012774194450561141,-0.012958025524345726,-0.0055430510191316505
2005-02-28,0.04108293669005186,0.045954836147117845,0.014844015816869982
2005-03-31,-0.018399606041331475,-0.019539568224564423,-0.015811186738952675
2005-04-30,-0.007886148963103844,-0.01262871876395975,-0.006743741924395642
2005-05-31,0.017442839864478178,0.008589148018702449,0.01856415389801321
2005-06-30,0.01668477308186265,0.013046362677396917,0.015640121990760886
2005-07-31,0.013305227932528444,0.008978626746957848,0.006703697353318741
2005-08-31,0.009185200011381964,0.010150997243484812,0.012044273715296813
2005-09-30,0.015818669687477884,0.016679288346281258,0.011732274803531556
2005-10-31,-0.0241566010977376,-0.027215942008828743,-0.012903680895027045
2005-11-30,0.025616757642534287,0.018577538782108098,0.02380497021087548
2005-12-31,0.020327568401858162,0.015614441269136364,0.012507613864912398
2006-01-31,0.047341908062122906,0.04999634983659613,0.029617487491408762
2006-02-28,-0.009031869111540029,-0.011663393726144557,0.0018838619239929949
2006-03-31,0.011316927928398638,0.015182141799825296,0.016478672097704556
2006-04-30,0.026244297916341957,0.026498848898982116,0.027898488562020474
2006-05-31,-0.027583257081987025,-0.029231210917341807,-0.023967428236208618
2006-06-30,-0.0030776820740243183,-0.0021245828819329926,-0.0020653299962315303
2006-07-31,0.011596125749883597,0.006329172240703136,-0.004269024677378236
2006-08-31,0.015347927439213899,0.008316446137389442,-0.007969563547975095
2006-09-30,-0.001064943781367221,-0.004445376441186999,-0.007481416738726915
2006-10-31,0.019063893385714847,0.018701273278334093,0.01889956330408341
2006-11-30,0.023830270383034147,0.024306155445403876,0.028283404023503454
2006-12-31,-0.006491088375881736,-0.0055555809336633325,0.006393621572598818
2007-01-31,0.010000743972266551,0.01104493582600588,0.016803470637116482
2007-02-28,0.006525896925469803,0.005412681883206345,-0.005637218141871335
2007-03-31,0.005290899479198246,0.006111482111830162,0.015397920610816303
2007-04-30,0.03227570428142534,0.02982792948849203,0.02270198388525391
2007-05-31,0.020495959940696865,0.020840638010964748,0.017541056140515064
2007-06-30,-0.012343434832077015,-0.011380405262123227,-0.00874721032598121
2007-07-31,-0.007954240139847196,-0.011155764118406977,-0.0146029526448176
2007-08-31,0.014695863356942285,0.008003827794675455,0.005962946468920263
2007-09-30,0.04396802677393996,0.03309371546443899,0.045767296363511456
2007-10-31,0.02997452526179295,0.026461207906814343,0.040844618153370704
2007-11-30,-0.006396160516678496,0.006049683630342435,-0.005898061137857738
2007-12-31,0.019166358574291692,0.012374200793817566,0.007085922594227678
2008-01-31,-0.003823508927896737,0.0041365069193899096,0.00970139826973114
2008-02-29,0.01988911300188446,0.01545989911422714,0.039096720436635236
2008-03-31,-0.008263750125289458,-0.014989550190502255,0.013726535746106232
2008-04-30,0.004635323676792738,-0.014510594534580838,-0.04820645368905261
2008-05-31,0.012621960315362253,0.006647081267402344,-0.011759689952210137
2008-06-30,-0.008417288776079664,0.003229023879959184,0.043812204775472284
2008-07-31,-0.024717880661543776,-0.034541150389421335,-0.015735288704368276
2008-08-31,-0.006257708710357757,-0.012569203208037921,-0.022601738288402732
2008-09-30,-0.04333870416481517,-0.00790570137749871,0.05741589316687111
2008-10-31,-0.09265188104550012,-0.01547347608479281,0.0357475456868098
2008-11-30,0.04419218127139811,0.05821557674609677,0.062385591972864786
2008-12-31,0.06801467679729073,0.049401236359658846,-0.015283737118096432
2009-01-31,-0.042251338681266466,-0.04385980945692856,0.010437825629524822
2009-02-28,-0.037971003521954295,-0.008845123615220947,0.018887258686680352
2009-03-31,0.027785411530268114,0.012903776971637483,-0.020991454001584715
2009-04-30,0.0016716772774821957,-0.02280222399860593,-0.037372267313006725
2009-05-31,0.03635530630083257,0.026324914809618325,-0.03426823605364125
2009-06-30,-0.01127141595761315,-0.01657996147504947,-0.0026613366338162567
2009-07-31,0.037244174237361295,0.04305350090354351,-0.019824972181576434
2009-08-31,0.006849449076804258,0.008213124986234152,0.0008432019651915107
2009-09-30,0.02664010397418295,0.03372677920855243,-0.0010447732775147784
2009-10-31,-0.0032791869012444306,-0.0027857511673879116,-0.0014809065460960323
2009-11-30,0.0410337188774962,0.05353578138641043,0.021378211694375534
2009-12-31,0.0015792057231308822,-0.0012336524240995036,-0.006595744856292932
2010-01-31,-0.019899190239674302,-0.026046598502984332,-0.020632282210262854
2010-02-28,0.01639241173423426,0.020036588657778406,0.005000603388363675
2010-03-31,0.020581162923437164,0.027163964881260175,0.009201459254440124
2010-04-30,0.02089175492597672,0.023943315269836785,0.0005278128198753772
2010-05-31,-0.03203522930853166,-0.042429960593987306,-0.026070015118806647
2010-06-30,-0.013373871195107228,-0.013521314184234131,-0.0032023702243997123
2010-07-31,0.026918576615056547,-0.0007434888192477693,0.01241014595708279
2010-08-31,-0.004826857750929995,0.0008456323560332044,0.007474103056287945
2010-09-30,0.04307847603186789,0.006568516662079148,0.015976299563387374
2010-10-31,0.017594164194994693,0.019454554096903057,0.011113438892761491
2010-11-30,-0.0001379567117466702,-0.002550194364490864,-0.013490548018565673
2010-12-31,0.03871325739184196,0.04143248046319482,0.008625234099024019
2011-01-31,0.008313026534643723,0.00864796453898942,-0.001808836222157485
2011-02-28,0.035050920873757184,0.03501097936854912,0.016463043488270875
2011-03-31,0.02010448495588411,0.01913840377125394,0.004565160834599939
2011-04-30,0.041640465326100475,0.038560448411424315,0.030121305736946418
2011-05-31,-0.021111289339132273,-0.025968757614565637,-0.0024963737768609003
2011-06-30,-0.018994808526602843,-0.021139952879459387,-0.006663381783510226
2011-07-31,0.013246329793898712,0.012681371124598424,0.016088358792184315
2011-08-31,-0.0137959864660744,-0.01125001164383215,-0.000684433688913003
2011-09-30,-0.06453190781953257,-0.019343719453525546,-0.0432494033461008
2011-10-31,0.06571197480109053,0.0018181933165230123,-0.004251135438384721
2011-11-30,0.0006438016500707553,0.0022549083289777933,-0.0033438618370343442
2011-12-31,-0.0036493786473096165,0.0005807206293820007,7.63360751810442e-06
2012-01-31,0.049854349475345595,0.011932604079246928,0.00521965579466367
2012-02-29,0.023812125050572477,0.020158380207363043,-0.008415369699680196
2012-03-31,0.00240325231595104,0.0032021418728150116,-0.0035553132388917046
2012-04-30,-0.0011794469801382395,0.0004459129186246714,0.014541316690197688
2012-05-31,-0.05315455477344155,-0.04551696366666668,0.030491106028242648
2012-06-30,0.026004218768356013,0.009357316878505108,-0.014031494255894773
2012-07-31,0.015063770388388999,0.013606023161036632,0.011912704295512605
2012-08-31,0.01967301081513168,0.011733509825588014,-0.0048268897941311836
2012-09-30,0.014846908881704566,0.013045314214376854,-0.007831944014347919
2012-10-31,-0.011520139168883647,-0.012205241729368176,-0.0077161418834499375
2012-11-30,0.0063631957632296135,0.0047564391143734884,0.009319290365137975
2012-12-31,0.003197536491398044,0.003451861350095735,0.012598824406857754
2013-01-31,0.02887751705382727,0.031051203511025315,0.01563424491304501
2013-02-28,-0.0035409374350570846,0.00023826432759728485,-0.002874957527765239
2013-03-31,0.021800841141764477,0.024530593545166634,0.013103768654716278
2013-04-30,0.0009076948489941469,0.01309651046645389,0.02286324962005646
2013-05-31,-0.007672998347554878,-0.00039625577883662484,0.0011724426551479646
2013-06-30,-0.038415662800930915,-0.01458216175021189,0.0010802911134964789
2013-07-31,0.043483103849955095,0.03498437417841203,0.014847125364530476
2013-08-31,-0.013453241199954006,-0.01841334195860483,-0.011288620618373862
2013-09-30,0.02457825496858539,0.026212870128475684,0.01992041218731564
2013-10-31,0.02986681247278309,0.02860531395517196,0.015167166578322965
2013-11-30,0.007718240872390039,0.01866494208269857,0.02160805875483509
2013-12-31,0.01323051823527119,0.021486418564288248,0.021596661501918257
2014-01-31,-0.01966553596747158,-0.029776175180752405,-0.02470916627448562
2014-02-28,0.04577073971912688,0.03809468346314602,0.008864009029326344
2014-03-31,-0.0010892276565499205,-0.0013317464161770197,-0.0019558819031439433
2014-04-30,0.006306660538819196,0.004918655979601445,-0.004621643334665811
2014-05-31,0.018483167393206136,0.02096805202009218,-0.0014355552016269374
2014-06-30,0.029110055544928,0.02548173042302837,0.009761113378913005
2014-07-31,-0.025258479492578735,-0.028037324352458263,-0.019174791552682778
2014-08-31,0.030661790707737852,0.027532561923527887,0.022621756098993556
2014-09-30,-0.039880244204171085,-0.03204892512349931,-0.01462169589403555
2014-10-31,0.01573234777468112,0.015154966463450246,0.029290027100044178
2014-11-30,0.011357199139481683,0.02113987749302513,0.029788381132165424
2014-12-31,-0.003762724729961601,0.0005010433112365869,0.0250223011826243
2015-01-31,0.010402602863725165,0.0035782875905321404,0.004204241356212636
2015-02-28,0.024100670858791088,0.020192577858882385,0.011120496818262214
2015-03-31,-0.009261282805442398,-0.006273913429064466,0.012282009551103364
2015-04-30,0.002408850625316888,-0.004465817748656065,-0.017806015890604626
2015-05-31,0.0038692949690674345,0.009763659374211376,0.012433395210556654
2015-06-30,-0.020879958200372792,-0.015125584478033308,-0.01711860858773586
2015-07-31,-0.014927091114326274,0.004839688567964884,0.04285375820055418
2015-08-31,-0.03591685976872167,-0.019186364298406894,-0.019036822531900845
2015-09-30,-0.023768986410833626,0.001260262649391311,0.01269703125581193
2015-10-31,0.0469872416196581,-0.0015353868430086144,-0.012743815836409333
2015-11-30,-0.01171428774299007,-0.0007639346611853069,0.034254045608784145
2015-12-31,-0.021146502340211117,-0.0027466928824081277,-0.005007453122570111
2016-01-31,-0.02223506412965417,-0.007071436086829174,0.014084781866798403
2016-02-29,0.02036087465805338,0.0068961524807898125,-0.025985577375875528
2016-03-31,0.03973125876644048,0.008958556763083131,-0.0582502128757813
2016-04-30,0.01999984027167546,0.009796226278539813,-0.005061705620778861
2016-05-31,-0.0017542397147524466,-0.007915355208744836,-0.009366418370365509
2016-06-30,0.03009686606758378,0.03323785600954485,0.014545590613153716
2016-07-31,0.019061154172404515,0.02000071510225674,0.009385350136712147
2016-08-31,-0.0017636670470133143,-0.0038860932528920022,-0.0037651760852735554
2016-09-30,0.011162131492114775,0.009574610423051409,0.005157040988679619
2016-10-31,-0.022019628289066916,-0.023131812213003793,-0.0243622429558632
2016-11-30,0.015728707694843372,0.01974020929379711,-0.012422250878974165
2016-12-31,0.011492127947458169,0.010799413199246695,0.005965535526611596
2017-01-31,0.020982394207903463,0.013027406929461598,0.015525611484250539
2017-02-28,0.020692309536098068,0.014743656863710894,0.009336925265205992
2017-03-31,-0.002279128082321398,-0.002032822693884006,0.0026235796880434976
2017-04-30,0.00534244454592504,0.0053286585053165195,0.0024850673573201007
2017-05-31,0.00527141350461573,0.009035305776456736,-0.00039810378656931296
2017-06-30,-0.0008181228322492348,0.0011807220881376325,0.003337709164995597
2017-07-31,0.017464478914143867,0.016012883341684967,0.011347350173002342
2017-08-31,0.01070256125687313,0.012064873673498152,-0.006390993592185606
2017-09-30,0.008932124200420872,0.007396889897624831,0.015473269760893927
2017-10-31,0.012846343590773255,0.015086673755600329,0.018166843709472306
2017-11-30,0.01458761727281594,0.01389762705405522,0.008383514168298606
2017-12-31,0.016696183489989358,0.016502109024979065,0.014507430741791743
2018-01-31,0.02642149958514931,0.032917182475378545,0.04004263714738273
2018-02-28,-0.04122732725538227,-0.04031853917274945,-0.027360883835983885
2018-03-31,-0.0013495975633784649,-0.008091308163349964,-0.01058816425011979
2018-04-30,0.001945746778283637,0.0027382943930943805,-0.006403392843870576
2018-05-31,0.018099782765424375,0.013594971951530893,0.001844642060785826
2018-06-30,-0.006095852631399255,-0.0016707233721394447,-0.009388861862065246
2018-07-31,0.010315591524167481,0.007297305298224517,0.022302503565775598
2018-08-31,0.006970492163707582,0.011443794720352323,0.005930920943738719
2018-09-30,-0.0013621045479007823,0.0006017599904008162,0.017849215684644485
2018-10-31,-0.053723984741651284,-0.046947184416181495,-0.028011308063161076
2018-11-30,0.010599562045616122,0.007969668149071735,-0.01312713146674356
2018-12-31,-0.02290879784173653,-0.016444497675033146,-0.01552695086523611
2019-01-31,0.03596685754467571,0.006915602292004969,-0.0625959940690573
2019-02-28,0.009408482457365233,0.0013511964253101459,-0.0061787384710369365
2019-03-31,0.018764848924545358,0.020159248646606717,0.02247885266525617
2019-04-30,0.012662623519331647,0.010621112974850124,0.012284588837241574
2019-05-31,-0.030922825126897126,-0.020841319823243155,0.0023882038677949203
2019-06-30,0.050537103396253044,0.02332887401429305,-0.008628231602677254
2019-07-31,0.0029688234946344608,0.00483564884769474,0.016970493875125857
2019-08-31,0.01198654388536559,0.0215684618157351,0.04324508999913952
2019-09-30,0.003991502047918902,-0.0004053634715480616,-0.009692651453268244
2019-10-31,0.01474353214521519,0.012457780207293984,-0.005928323824805146
2019-11-30,0.011802989072325956,0.01009718568104315,0.009605915432633337
2019-12-31,0.02895187031270291,0.019434261292947317,0.006819192993851375
2020-01-31,-0.017374768109047728,-0.01126212610832777,0.0066039882018645675
2020-02-29,-0.05404136064285607,-0.04068970027588722,-0.006425102478527457
2020-03-31,-0.11039490833008792,-0.0006568080445035465,0.029950448585021383
2020-04-30,0.05795720172319122,0.011888150877705872,-0.01187215330812937
2020-05-31,0.01978267203959701,0.004992211308062199,-0.017739945014160458
2020-06-30,0.0073972483216313235,0.005065477274138963,-0.0033416178037390526
2020-07-31,0.036618176780768015,0.03281135591496655,0.0009597804745267709
2020-08-31,0.013358824626626601,0.011651057376875072,0.0012541687831737441
2020-09-30,-0.02224711303925153,-0.020441870018466955,-0.019506456432104486
2020-10-31,-0.006986381564831939,-0.006320262239449258,-0.0029211954936243564
2020-11-30,0.07623768004780322,0.03552260231151558,0.000857283285109441
2020-12-31,0.021958877823020546,0.027089436726919144,0.03235317621102644
2021-01-31,0.005981651774892127,0.006981886236480359,-0.013706436009321981
2021-02-28,0.03214240324912113,0.043748999643831915,-0.013248782447593355
2021-03-31,0.014169933259369194,0.020517861363937805,-0.007327473852866978
2021-04-30,0.02028830580505277,0.023822239692049302,0.02246288710602936
2021-05-31,0.018102335062857577,0.020350158713709158,0.01789550520739075
2021-06-30,-0.0011762895881100542,-0.0019718683479661775,-0.010733411613884596
2021-07-31,-0.0011598957412190818,-0.004283163268546483,-0.008970793781232151
2021-08-31,0.0021741444200356628,0.001796241367538307,0.009825198200430717
2021-09-30,-0.012580682420602327,-0.013332525394211817,0.008223894113374942
2021-10-31,0.03214377088116343,0.037589329694823655,0.016714578995571786
2021-11-30,-0.013893354501497528,-0.01895383615309537,-0.02317073796815491
2021-12-31,0.028471487266757165,0.02836475715935249,0.018006211210542054
2022-01-31,-0.007252206956011784,0.0011368615555512579,-0.0009916243531030977
2022-02-28,0.008814409672963187,0.00993649880330309,-0.007602219558162394
2022-03-31,0.014586892460859917,0.020863094638003194,0.04316455254479626
2022-04-30,-0.03222380221822576,-0.010682102644537566,0.026451881584253163
2022-05-31,0.005517701353057005,0.010404048071767126,-0.008382807741439721
2022-06-30,-0.04863751603371428,-0.02010075719010683,0.04629786365278413
2022-07-31,0.027281204123174,0.004700621430295087,-0.041089310393478046
2022-08-31,-0.030243128397883373,-0.002029927097476466,0.04258824441653981
2022-09-30,-0.058652691613211724,-0.004692708685040831,0.055174984792569604
2022-10-31,0.013132572828321929,0.0013125995313947026,0.0014943533309200198
2022-11-30,0.04874626768721509,0.005253238239828483,-0.062111361411245625
2022-12-31,-0.017715218074194645,-0.011167998870292684,0.004704046664177786
2023-01-31,0.04656478407510444,0.008259759606005576,-0.031025221115511276
2023-02-28,-0.03671279957027681,-0.0316357396069513,0.02239700440556007
2023-03-31,0.03896523591814312,0.01681368971529807,-0.02122391883249013
2023-04-30,0.005521864125847827,0.007589608662579567,0.0004005857599005115
2023-05-31,-0.017845347300039963,-0.01890633473934033,0.008499599927116762
2023-06-30,0.018260211536851933,0.010137771084023132,0.0016336231944920942
2023-07-31,0.01789798693663728,0.01626703356050954,0.009633633354666434
2023-08-31,-0.017583244011251265,-0.015619795027890897,-0.0034329748556717796
2023-09-30,-0.041063811404304394,-0.025861139079151683,-0.003857097226081596
2023-10-31,-0.015101862894354886,-0.008448642170452684,0.005469948673350826
2023-11-30,0.053316482460219236,0.010664270033799531,0.00880073577405028
2023-12-31,0.03784390387217753,0.034588890018541464,0.0028941119512757314
2024-01-31,-0.0026376845259676596,-0.003728740662847026,-0.0008224907752902342
2024-02-29,0.0168691621100812,0.02291207647538212,0.010025341352730439
2024-03-31,0.03608179785765961,0.040316551673444764,0.01068228792749572
2024-04-30,-0.020317167564810244,-0.023176135972304217,0.010163984753763278
2024-05-31,0.025002951651585222,0.029214618762728913,0.010937734491036901
2024-06-30,0.006008051652208675,0.006591305378313258,0.009533644360465594
2024-07-31,0.02962863714920697,0.032276545262832856,-0.0006664359302345036
2024-08-31,0.013306969599768353,0.015718846597251795,-0.00023032529725630342
2024-09-30,0.02031664531362311,0.023220870950179957,0.015457236749919811
2024-10-31,-0.019861883178862463,-0.02032764221666577,-0.013741384247517393
2024-11-30,0.027667605583615418,0.027937873138533256,0.015406298625631901
2024-12-31,-0.04605947882877736,-0.048317975920993045,-0.002177668607959001
2025-01-31,0.030974435339984535,0.02206766366309686,0.009358677266138789
2025-02-28,0.009960333061061822,0.002419589593880135,-0.008777553269625878
2025-03-31,-0.0014647251928372566,0.00990335708656475,-0.005728872364798166
2025-04-30,-0.019350865697997866,-0.012274283410264372,-0.0006706173637477758
2025-05-31,0.017137375404078833,0.0013089407235759533,0.012331743960949314
2025-06-30,0.03455605277726206,0.02444060661977054,0.020399770412739222
2025-07-31,0.0043057215812879945,0.003982571626832051,-0.009985773826703508
2025-08-31,0.028870854913441837,0.02444147751158017,0.01163503321291554
2025-09-30,0.03443570238400773,0.03589350467307278,0.027174646562945243
2025-10-31,0.016409566668165152,0.019810742172340454,0.014360652434176377
2025-11-30,0.014826197097532084,0.012415103428642224,0.011165355896253372
2025-12-31,0.00029238481544550243,0.001779694445974832,0.015308137401238747
2026-01-31,0.048527891645251314,0.04698304246827587,0.04338356859185792
2026-02-28,0.03393762884530688,0.03534541093022549,0.019776179097673128
2026-03-31,-0.038320168449401955,-0.039321198549858466,-0.030271597839162976
2026-04-30,0.04184313547740629,0.03434045516544613,0.059909589565113726
2026-05-31,0.008423474618826879,0.009414251221933703,0.020890640215604352
2026-06-30,-0.016963812685292907,-0.019959637936980704,-0.007865168999818345
2026-07-31,0.003086275537290422,0.004887312471774034,0.003691254282866388
